t;x;y;z;a
253315952746744;5.705383;7.0341644;3.107674;3
253315957897437;5.741296;7.029376;3.1771057;3
253315963306667;5.758055;7.0365586;3.2225955;3
253315968311590;5.7604494;7.0221934;3.2632968;3
253315973316514;5.7724204;7.055712;3.2632968;3
253315978321206;5.755661;7.065289;3.2321723;3
253315983295667;5.779603;7.041347;3.241749;3
253315988300514;5.827487;7.041347;3.2321723;3
253315993305437;5.853823;7.043741;3.1890767;3
253315998413821;5.851429;7.0724716;3.1603463;3
253316003315283;5.8586116;7.098808;3.1148565;3
253316008319975;5.849035;7.1059904;3.095703;3
253316013324898;5.8203044;7.1131735;3.074155;3
253316018299283;5.851429;7.129933;3.0478187;3
253316023304206;5.923255;7.1490865;3.0334535;3
253316028309129;5.9543796;7.1251445;3.016694;3
253316033314052;5.9807158;7.1131735;2.9903579;3
253316038412898;6.0142345;7.1371155;2.9759927;3
253316043323668;6.0501475;7.1395097;2.9520507;3
253316048298052;6.126762;7.1514807;2.9831753;3
253316053302975;6.129156;7.1586633;3.0142999;3
253316058307898;6.131551;7.1586633;3.0238767;3
253316063312591;6.105214;7.1634517;3.0382419;3
253316068317514;6.0501475;7.1586633;3.004723;3
253316073322437;6.030994;7.204153;2.9831753;3
253316078432514;6.0501475;7.216124;2.96881;3
253316083332283;6.0740895;7.2209125;2.9496565;3
253316088306668;6.0860605;7.2209125;2.9281087;3
253316093311591;6.0956373;7.2233067;2.944868;3
253316098316514;6.0884547;7.228095;2.954445;3
253316103321206;6.117185;7.252037;2.944868;3
253316108295668;6.1195793;7.228095;2.966416;3
253316113300514;6.0740895;7.21373;2.9616275;3
253316118431591;6.0357823;7.201759;2.9879637;3
253316123310360;5.997475;7.2113357;3.0142999;3
253316128315052;5.9663506;7.192182;3.0693667;3
253316133319975;5.947197;7.1945763;3.1028855;3
253316138324899;5.985504;7.1969705;3.1244333;3
253316143299283;5.997475;7.216124;3.1316159;3
253316148304206;6.0597243;7.2113357;3.1292217;3
253316153309129;6.105214;7.201759;3.095703;3
253316158469129;6.117185;7.1849995;3.086126;3
253316163318976;6.10282;7.177817;3.095703;3
253316168323668;6.0525417;7.1826053;3.0933087;3
253316173298052;6.093243;7.1969705;3.1004913;3
253316178302976;6.069301;7.204153;3.1387985;3
253316183307899;6.0477533;7.225701;3.1507695;3
253316188312591;6.0477533;7.21373;3.1771057;3
253316193317514;6.021417;7.2065473;3.181894;3
253316198528822;6.0118403;7.1945763;3.2010477;3
253316203327360;5.971139;7.180211;3.2034419;3
253316208301745;5.93762;7.165846;3.2130187;3
253316213306668;5.9184666;7.192182;3.181894;3
253316218311591;5.9041014;7.1945763;3.1771057;3
253316223316514;5.9160724;7.153875;3.145981;3
253316228321206;5.98311;7.1634517;3.157952;3
253316233295668;5.985504;7.177817;3.1675289;3
253316238433130;5.98311;7.177817;3.1675289;3
253316243305437;6.0118403;7.1634517;3.13401;3
253316248310360;5.995081;7.141904;3.1196449;3
253316253315053;5.9902925;7.1610575;3.110068;3
253316258319976;5.971139;7.156269;3.1004913;3
253316263324899;5.98311;7.1514807;3.083732;3
253316268299283;5.9783216;7.1371155;3.0885203;3
253316273304207;5.935226;7.1371155;3.1052797;3
253316278398130;5.9160724;7.132327;3.1387985;3
253316283314053;5.932832;7.1131735;3.1483753;3
253316288318976;5.9304376;7.132327;3.1866825;3
253316293323668;5.9448028;7.1347213;3.2010477;3
253316298298130;5.973533;7.120356;3.2106245;3
253316303302976;5.9878983;7.091625;3.2130187;3
