t;x;y;z;a
252025522042357;-1.2018893;0.45729253;9.325416;3
252025527597434;-1.2090719;0.45250413;9.299079;3
252025533419280;-1.2378023;0.45729253;9.303867;3
252025537607203;-1.2401965;0.45968673;9.294291;3
252025542612126;-1.2569559;0.45250413;9.272743;3
252025547617049;-1.2545617;0.44771573;9.275137;3
252025552289357;-1.2880806;0.48123455;9.296685;3
252025557626665;-1.2952632;0.49799395;9.3421755;3
252025562601126;-1.2976574;0.48841715;9.375694;3
252025567605973;-1.2689269;0.48602295;9.40203;3
252025572862665;-1.2425907;0.48362875;9.433155;3
252025577615819;-1.2186487;0.50038815;9.445126;3
252025582620742;-1.1803415;0.50996494;9.459491;3
252025587594973;-1.1587936;0.51954174;9.495404;3
252025592599896;-1.1444284;0.51475334;9.514558;3
252025597604742;-1.1444284;0.51475334;9.514558;3
252025602609665;-1.115698;0.50757074;9.483433;3
252025607614588;-1.1420342;0.50517654;9.437943;3
252025612770357;-1.2066777;0.50757074;9.356541;3
252025617624203;-1.2737153;0.48841715;9.356541;3
252025622598665;-1.3694834;0.49320555;9.330204;3
252025627603511;-1.42455;0.49081135;9.31105;3
252025632608434;-1.460463;0.49320555;9.320627;3
252025637613357;-1.448492;0.47405192;9.303867;3
252025642618050;-1.4676456;0.47405192;9.287108;3
252025647592511;-1.4652514;0.44532153;9.313444;3
252025652741973;-1.448492;0.4381389;9.325416;3
252025657602280;-1.4293385;0.4165911;9.356541;3
252025662607204;-1.3790601;0.39743748;9.41879;3
252025667612127;-1.3239936;0.39264908;9.473856;3
252025672617050;-1.2689269;0.37588966;9.528923;3
252025677621973;-1.2234371;0.36631286;9.605537;3
252025682596204;-1.1779473;0.35434186;9.674969;3
252025687601127;-1.1109096;0.34715924;9.722853;3
252025692742357;-1.0510546;0.32561144;9.746795;3
252025697610896;-1.0151415;0.31603462;9.773131;3
252025702615819;-1.0486604;0.30406362;9.7803135;3
252025707620742;-1.0295067;0.3184288;9.782708;3
252025712594973;-1.043872;0.3184288;9.8042555;3
252025717599896;-1.1109096;0.30406362;9.746795;3
252025722604742;-1.2042835;0.29209262;9.691729;3
252025727609665;-1.2976574;0.29688102;9.689334;3
252025732833127;-1.4413095;0.30885202;9.674969;3
252025737619281;-1.5801731;0.29927522;9.557653;3
252025742593742;-1.7669208;0.2753332;9.514558;3
252025747598665;-1.8842367;0.2896984;9.516952;3
252025752603511;-1.9656396;0.30885202;9.502586;3
252025757608434;-1.8866309;0.3184288;9.421184;3
252025762613358;-1.8219875;0.2896984;9.41879;3
252025767618050;-1.769315;0.2753332;9.564836;3
252025772722358;-1.6807296;0.31364042;9.603143;3
252025777627896;-1.6041151;0.30885202;9.610326;3
252025782602281;-1.6089035;0.28491;9.627085;3
252025787607204;-1.2593501;0.25617957;9.662998;3
252025792612127;-1.0869676;0.21308395;9.607931;3
252025797617050;-0.9672575;0.20829555;9.7563715;3
252025802621973;-0.94092125;0.23463176;9.904813;3
252025807596204;-0.92895025;0.24660277;10.029311;3
252025812706588;-0.91458505;0.2657564;10.110714;3
