t;x;y;z;a
129263971850935;1.5597687;7.5599365;10.710495;3
129263976794782;0.076553345;7.19841;10.817032;3
129263981708112;-0.9038696;6.9482117;10.00061;3
129263986651960;-1.2522278;6.870407;8.652679;3
129263991595808;-1.6592407;6.498108;8.190598;3
129263996539655;-1.5395355;6.2251587;8.157074;3
129264001483503;-0.99365234;6.3388977;8.6371155;3
129264006427351;-0.59980774;6.641754;9.503815;3
129264011371198;-0.30770874;6.9960938;9.410446;3
129264016315046;-0.1640625;7.0415955;8.79393;3
129264021258894;-0.17243958;6.692032;8.018219;3
129264026202741;-0.7063446;6.5914764;6.9767456;3
129264031116071;-1.7562103;6.6549225;5.686264;3
129264036059919;-1.5874176;6.344879;3.7709045;3
129264041003767;-0.5112152;6.683655;2.3391724;3
129264045947614;0.88220215;7.582672;1.847168;3
129264050891462;1.4592133;8.223129;1.8040619;3
129264055835310;0.9133301;8.071091;1.8782806;3
129264060779157;0.21542358;7.7179565;2.0147552;3
129264065723005;-0.081466675;7.670059;2.551056;3
129264070666853;0.005935669;7.8556213;3.9648285;3
129264075580183;0.29562378;8.1489105;5.440857;3
129264080524030;0.64279175;8.40509;5.82872;3
129264085467878;0.46562195;8.457764;5.5378265;3
129264090411726;-0.21792603;8.261429;5.152359;3
129264095355573;-0.76620483;8.037582;4.736969;3
129264100299421;-0.9529419;7.749069;4.250946;3
129264105243269;-0.9026642;7.4031067;4.045044;3
129264110187116;-0.78056335;7.2091827;4.784851;3
129264115130964;-0.7063446;7.337265;5.1511536;3
129264120074812;-0.7649994;7.588669;4.3407288;3
129264124988142;-0.94577026;7.5910645;3.8606873;3
129264129931989;-0.8823242;7.309738;3.9887695;3
129264134875837;-0.5004425;7.0846863;4.2760773;3
129264139819685;-0.23588562;7.111023;4.5693665;3
129264144763532;-0.22032166;7.3384705;4.657959;3
129264149707380;-0.40826416;7.582672;4.44487;3
129264154651228;-0.76260376;7.588669;4.230591;3
129264159595075;-1.0403442;7.597046;3.9696198;3
129264164538923;-1.0977936;7.704788;3.9241333;3
129264169482771;-1.0499115;7.665283;4.18869;3
129264174426618;-0.8045044;7.628174;4.85907;3
129264179370466;-0.61776733;7.5359955;5.6994324;3
129264184283796;-0.091033936;7.609009;6.5828857;3
129264189227644;0.5003357;7.8017426;7.0880737;3
