t;x;y;z;a
251615424904102;4.7620673;7.893683;2.8874073;3
251615430048102;4.711789;7.8865004;2.932897;3
251615435464102;4.630386;7.905654;2.932897;3
251615440468794;4.548983;7.9152308;2.870648;3
251615445473717;4.5537715;7.93199;2.7940333;3
251615450478640;4.6112323;7.9248075;2.7389667;3
251615455483564;4.673482;7.929596;2.717419;3
251615460457948;4.699818;7.9224133;2.7365725;3
251615465462871;4.733337;7.917625;2.705448;3
251615470619256;4.733337;7.9248075;2.6551697;3
251615475472487;4.783615;7.93199;2.6647465;3
251615480477410;4.8338933;7.9463553;2.719813;3
251615485482333;4.88896;7.941567;2.8514943;3
251615490456718;4.9943047;7.9224133;3.0095115;3
251615495461641;5.035006;7.917625;3.1124623;3
251615500466564;5.140351;7.9032598;3.2130187;3
251615505471487;5.2768207;7.8745294;3.359065;3
251615510585025;5.379771;7.869741;3.5745432;3
251615515481102;5.4061074;7.8769236;3.7301662;3
251615520455487;5.389348;7.872135;3.7588966;3
251615525460410;5.3127337;7.884106;3.6631286;3
251615530465333;5.2600613;7.8984714;3.5003228;3
251615535470256;5.2480903;7.9511437;3.359065;3
251615540474948;5.2121773;7.9511437;3.2585084;3
251615545479871;5.1571107;7.9487495;3.1603463;3
251615550595487;5.142745;7.9607205;3.0550013;3
251615555489641;5.116409;7.9487495;2.956839;3
251615560464102;5.104438;7.9846625;2.8802247;3
251615565468795;5.161899;8.008605;2.920926;3
251615570473718;5.221754;7.955932;3.0573955;3
251615575478641;5.209783;7.9224133;3.2585084;3
251615580483564;5.106832;7.917625;3.4237084;3
251615585457948;4.987122;7.8984714;3.560178;3
251615590729641;4.9416323;7.881712;3.6942532;3
251615595467564;4.9081135;7.848193;3.7493198;3
251615600472487;4.900931;7.8410106;3.6990416;3
251615605477410;4.865018;7.8386164;3.6487634;3
251615610482333;4.8506527;7.819463;3.560178;3
251615615456718;4.8123455;7.824251;3.3925838;3
251615620461641;4.7381253;7.819463;3.2489316;3
251615625466564;4.6399627;7.824251;3.083732;3
251615630638333;4.5441947;7.8266454;2.980781;3
251615635476179;4.4436383;7.824251;2.930503;3
251615640481102;4.378995;7.797915;2.870648;3
251615645455487;4.3023806;7.7931266;2.8395233;3
251615650460410;4.256891;7.776367;2.8395233;3
251615655465333;4.2401314;7.759608;2.858677;3
251615660470026;4.2066126;7.7308774;2.8658595;3
251615665474949;4.189853;7.723695;2.8634653;3
251615670613641;4.122815;7.711724;2.8898015;3
251615675484718;4.0821137;7.668628;2.885013;3
251615680459179;4.0892963;7.6494746;2.9113493;3
251615685464103;4.0677485;7.6255326;2.885013;3
251615690468795;4.0414124;7.606379;2.8107927;3
251615695473718;4.010288;7.5561004;2.7509377;3
251615700478641;4.010288;7.5321584;2.681506;3
251615705483564;4.0078936;7.5321584;2.5833437;3
251615710616795;3.9552212;7.52737;2.4827871;3
251615715462872;3.9360676;7.501034;2.4708161;3
251615720467564;3.9983168;7.48188;2.528277;3
251615725472487;4.036624;7.517793;2.554613;3
251615730477410;4.0462008;7.553706;2.552219;3
251615735482333;4.175488;7.5561004;2.633622;3
251615740456718;4.3406878;7.57286;2.7605145;3
251615745461641;4.4843397;7.57286;2.9281087;3
251615750609718;4.5920787;7.563283;2.956839;3
251615755471487;4.793192;7.587225;3.0262709;3
251615760476180;4.9919105;7.6494746;3.1483753;3
251615765481103;5.2169657;7.654263;3.2800562;3
251615770455487;5.4324436;7.644686;3.383007;3
251615775460410;5.602432;7.639898;3.4763808;3
251615780465334;5.7389016;7.644686;3.620033;3
251615785470026;5.841852;7.66384;3.799598;3
251615790607257;5.9280434;7.678205;3.9935284;3
251615795479872;5.973533;7.6590514;4.1132383;3
251615800454334;6.0285997;7.668628;4.144363;3
251615805454949;6.0285997;7.668628;4.144363;3
251615810464103;5.9759274;7.723695;4.110844;3
251615815468795;5.9783216;7.728483;4.024653;3
251615820473718;5.8801594;7.740454;3.9193082;3
251615825478641;5.671864;7.771579;3.8067808;3
251615830485411;5.523423;7.78355;3.6703112;3
251615835488488;5.379771;7.795521;3.5338416;3
251615840462872;5.243302;7.831434;3.3494883;3
251615845467795;5.21936;7.8505874;3.229778;3
251615850472488;5.2145715;7.8386164;3.1866825;3
251615855477411;5.2049947;7.821857;3.1507695;3
251615860482334;5.197812;7.833828;3.145981;3
251615865456718;5.255273;7.8505874;3.181894;3
251615870557103;5.3678;7.8649526;3.289633;3
251615875466565;5.4899044;7.833828;3.41892;3
251615880471257;5.5760956;7.819463;3.5170822;3
251615885476180;5.5856724;7.809886;3.5673606;3
251615890481103;5.5401826;7.833828;3.5290532;3
251615895455488;5.4683566;7.831434;3.4715924;3
251615900460411;5.427655;7.821857;3.430891;3
251615905465334;5.3606176;7.8050976;3.3518825;3
251615910628180;5.3199162;7.800309;3.2680852;3
251615915474949;5.2720323;7.785944;3.1890767;3
251615920479872;5.2145715;7.78355;3.145981;3
251615925454257;5.130774;7.773973;3.1148565;3
251615930459180;4.999093;7.7332716;3.1004913;3
251615935464103;4.936844;7.702147;3.0430303;3
251615940469026;4.867412;7.6829934;2.9712043;3
251615945473719;4.807557;7.675811;2.9137435;3
251615950576796;4.7429137;7.6375036;2.8754363;3
251615955483565;4.6902413;7.627927;2.873042;3
251615960457949;4.6471453;7.5920134;2.8658595;3
251615965462872;4.6255975;7.541735;2.8802247;3
251615970467796;4.546589;7.515399;2.8874073;3
251615975472488;4.4556093;7.469909;2.9233203;3
251615980477411;4.3502645;7.422025;2.944868;3
251615985482334;4.283227;7.3669586;2.9520507;3
251615990585026;4.177882;7.309498;2.930503;3
251615995492103;4.110844;7.2783732;2.8802247;3
251616000466565;4.0198646;7.225701;2.80361;3
251616005471257;3.940856;7.1945763;2.7365725;3
251616010476180;3.8067808;7.1466923;2.6623523;3
251616015481103;3.7062242;7.120356;2.6072857;3
251616020455488;3.6296098;7.0581064;2.528277;3
251616025460411;3.5865142;7.0006456;2.468422;3
251616030687488;3.5242648;6.9503675;2.3894134;3
251616035470026;3.3734303;6.909666;2.3175871;3
251616040474950;3.2130187;6.8689647;2.2601264;3
251616045479873;3.071761;6.8306575;2.2505496;3
251616050454257;2.954445;6.7684083;2.2888567;3
251616055459180;2.8179753;6.7109475;2.2625206;3
251616060464103;2.6719291;6.6774287;2.2098482;3
251616065469027;2.6072857;6.6079965;2.0278888;3
251616070561027;2.5594015;6.5625067;1.9033904;3
251616075478642;2.44448;6.4882865;1.9009962;3
251616080483565;2.408567;6.409278;1.9656396;3
251616085457950;2.396596;6.349423;2.0446482;3
251616090462873;2.44448;6.2752028;2.0925324;3
251616095467796;2.5091233;6.181829;2.1930888;3
251616100472488;2.5570073;6.114791;2.396596;3
251616105477411;2.6431987;6.033388;2.621651;3
251616110567565;2.7246015;5.896919;2.9496565;3
251616115487181;2.815581;5.841852;3.1148565;3
251616120461642;2.9113493;5.8203044;3.1292217;3
251616125466565;2.944868;5.758055;2.9999347;3
251616130471257;2.885013;5.741296;2.822764;3
251616135476181;2.8443117;5.7245364;2.7341783;3
251616140481104;2.7222073;5.7029886;2.6599581;3
251616145455488;2.566584;5.681441;2.5378537;3
251616150618642;2.336741;5.628768;2.44448;3
251616155465334;2.111686;5.6096144;2.2744915;3
251616160470258;1.8986019;5.5880666;1.9321208;3
251616165474950;1.7717092;5.604826;1.364695;3
251616170479873;1.6663644;5.6335564;0.81163436;3
251616175454258;1.6424223;5.6239796;0.38307226;3
251616180459181;1.7166426;5.5737014;0.08619126;3
251616185464104;1.8890251;5.5162406;-0.088585466;3
251616190594873;2.042254;5.511452;-0.16759412;3
251616195473719;2.2529438;5.482722;-0.12210429;3
251616200478642;2.8275523;5.3845596;0.25857377;3
251616205483565;3.4644098;5.1930237;0.93852705;3
251616210457950;4.110844;5.0757074;1.8052281;3
251616215462873;4.8099513;4.939238;2.7126305;3
251616220467796;5.3678;4.8147397;3.6032736;3
251616225472488;5.8586116;4.721366;4.3718123;3
251616230616488;6.205771;4.608838;5.046977;3
251616235482335;6.4020953;4.570531;5.6910176;3
251616240456719;6.4308257;4.5441947;6.0621185;3
251616245461642;6.2871737;4.4843397;5.923255;3
251616250466565;6.1123967;4.367024;4.8386817;3
251616255471258;5.923255;4.4125137;3.490746;3
251616260476181;5.554548;4.4915223;2.0709844;3
251616265481104;5.17387;4.5298295;0.89782566;3
251616270599181;4.975151;4.4675803;0.009576807;3
251616275490950;4.8961425;4.3885717;-0.6967127;3
251616280465335;4.855441;4.297592;-1.2545617;3
251616285470258;4.807557;4.2042184;-1.4460979;3
251616290474950;4.7620673;4.120421;-1.0271125;3
251616295479873;4.8099513;3.952827;-0.35913026;3
251616300454258;4.975151;3.7828386;0.2753332;3
251616305459181;5.303157;3.5936968;0.8571242;3
251616310670566;5.801151;3.3925838;1.2641385;3
251616315469027;6.4140663;3.2202013;1.5155296;3
251616320473719;7.225701;3.0669725;1.5155296;3
251616325478643;8.056489;2.8993783;1.2545617;3
251616330483566;8.798691;2.7461493;1.0031705;3
251616335457950;9.435549;2.5809495;1.0342951;3
251616340462873;10.0748005;2.4732103;1.3718776;3
251616345467566;10.575189;2.4636335;1.6424223;3
251616350497720;10.884041;2.5019407;1.8626889;3
251616355477412;11.03727;2.468422;2.099715;3
251616360482335;11.209652;2.336741;2.542642;3
251616365456720;11.176133;2.2385786;3.2680852;3
251616370461643;11.058818;2.2266076;3.8594532;3
251616375466566;10.84334;2.2601264;4.261679;3
251616380471489;10.441113;2.2577322;4.501099;3
251616385476181;10.160992;2.2050598;4.584896;3
251616390734566;10.067618;2.147599;4.3598413;3
251616395486027;10.0987425;2.0829554;3.8833952;3
251616400460412;10.216059;2.0159178;3.2154129;3
251616405465335;10.46745;1.9512744;2.3774424;3
251616410470258;10.656591;1.9297266;1.5658079;3
251616415474950;10.7356;1.9273324;0.8283938;3
251616420479874;10.766725;1.8555063;0.33758244;3
251616425454258;10.831368;1.7549498;0.110133275;3
251616430588181;10.922348;1.70946;0.18435353;3
251616435464104;10.996569;1.7142484;0.32561144;3
251616440468797;11.027693;1.7286136;0.50996494;3
251616445473720;11.010934;1.6783354;0.7565677;3
251616450478643;11.09473;1.6280571;1.2114661;3
251616455483566;11.295844;1.5514427;1.6424223;3
251616460457951;11.530476;1.4772224;1.8866309;3
251616465462874;11.848905;1.4341269;1.8746599;3
251616470587797;12.260707;1.3790601;1.7932571;3
251616475472489;12.61026;1.3096284;1.8052281;3
251616480477412;12.873623;1.2306197;1.7788919;3
251616485482335;13.019669;1.151611;1.7477672;3
251616490456720;13.113043;1.0749966;1.8148049;3
251616495461643;13.28782;1.043872;2.0757728;3
251616500466566;13.575124;0.9983821;2.4181437;3
251616505471489;13.90313;0.9959879;2.645593;3
251616510597412;14.128184;0.9864111;2.719813;3
251616515481105;14.176068;1.0079589;2.7365725;3
251616520455489;14.041993;1.043872;2.8179753;3
251616525460412;13.939042;1.079785;2.9233203;3
251616530465335;13.934254;1.1444284;2.9735985;3
251616535470258;13.998898;1.1971009;2.8514943;3
251616540474951;13.996503;1.2545617;2.6001031;3
251616545479874;13.965379;1.271321;2.291251;3
251616550853335;14.0803;1.2425907;2.0446482;3
251616555489643;14.178462;1.2521675;1.9871874;3
251616560464105;14.506468;1.4748282;1.6903064;3
251616565468797;21.432894;2.9281087;0.5410896;3
251616570473720;31.629799;4.6351743;0.6607997;3
251616575478643;37.478832;5.9663506;2.4971523;3
251616580483566;36.341587;5.997475;4.6160207;3
251616585457951;28.921957;4.7500963;6.291962;3
251616590614028;19.98919;3.2704794;7.2927384;3
251616595467566;12.528857;2.6647465;7.419631;3
251616600472489;7.2304893;2.779668;6.775591;3
251616605477412;5.1523223;3.0933087;5.48751;3
251616610482336;5.9926867;3.0669725;3.6942532;3
251616615456720;7.893683;2.7341783;2.4420857;3
251616620461643;10.072407;2.5019407;1.4987702;3
251616625466566;11.669339;2.5761611;0.5410896;3
251616630668797;12.457031;2.5761611;-0.19153613;3
251616635476182;12.562376;2.4061728;-0.61052144;3
251616640481105;12.193669;2.1523874;-0.39264908;3
251616645455489;11.494562;2.006341;0.24899697;3
251616650460413;10.8624935;1.9919758;0.9672575;3
251616655465336;10.979809;1.8818425;1.721431;3
251616660470028;11.9135475;1.7118542;2.0638018;3
251616665474951;13.108254;1.6112977;2.0254946;3
251616670599874;14.207192;1.661576;1.7286136;3
251616675484720;15.325285;1.8124107;1.4173675;3
251616680459182;16.426619;1.9129672;1.1133038;3
251616685464105;17.226282;1.9991584;0.93852705;3
251616690468797;17.712305;2.0111294;0.94570965;3
251616695473720;18.104954;1.9680338;1.1180922;3
251616700478643;18.368315;1.9440918;1.7022774;3
251616705483567;18.260576;1.9488802;2.303222;3
251616710711182;17.970879;1.9608512;2.920926;3
251616715462874;17.654844;1.9273324;3.4931402;3
251616720467567;17.468096;1.9009962;3.9025488;3
251616725472490;17.436972;1.8243817;4.120421;3
251616730477413;17.456125;1.8195933;4.0940847;3
251616735482336;17.35078;1.8100165;3.8642416;3
251616740456720;17.154455;1.8219875;3.655946;3
251616745461644;16.895882;1.8555063;3.5362358;3
251616750644105;16.694769;1.9033904;3.5936968;3
251616755471490;16.46732;1.8531121;3.6248214;3
251616760476182;16.431406;1.7764976;3.5984852;3
251616765481105;16.584635;1.6998832;3.4715924;3
251616770455490;16.589424;1.7310078;3.514688;3
251616775460413;16.417042;1.7046716;3.5122938;3
251616780465336;16.096218;1.6783354;3.6224272;3
251616785470028;15.696386;1.6376339;3.8762126;3
251616790667798;15.229517;1.5801731;4.3167458;3
251616795479874;14.858416;1.5298948;4.5178585;3
251616800454259;14.633361;1.4676456;4.537012;3
251616805459182;14.468161;1.4389153;4.572925;3
251616810464105;14.226347;1.4221559;4.6040497;3
251616815468798;14.00608;1.3694834;4.5418005;3
251616820473721;13.81215;1.3455414;4.390966;3
251616825478644;13.414712;1.3383588;4.280833;3
251616830510259;12.847286;1.4053963;4.2042184;3
251616835488490;12.081141;1.388637;3.9097314;3
251616840462875;11.695675;1.364695;3.4572272;3
