x,y,z,label,id
0.57830810219,7.437137927999999,1.09823196366,martelada,200
0.5343147241899999,7.393707143,1.07727081266,martelada,200
0.49181762319,7.349378532999999,1.05423858526,martelada,200
0.44641158859,7.304571103000001,1.02761504956,martelada,200
0.3943377675899999,7.258793822999999,0.99724456641,martelada,200
0.33429122904,7.211891352999999,0.96412078825,martelada,200
0.26778030354,7.1636720490000005,0.93007522565,martelada,200
0.1956430036399999,7.115057699,0.89897445695,martelada,200
0.11696960474,7.067113819,0.87570282045,martelada,200
0.0314247140999999,7.020917682,0.86155303945,martelada,200
-0.0599858114,6.976098349,0.85733932545,martelada,200
-0.1561248784,6.930883958999999,0.8624749754499998,martelada,200
-0.2570045464,6.883969589,0.87354812545,martelada,200
-0.3608769224,6.834732834,0.8861416624499999,martelada,200
-0.4646655304,6.784047564,0.89915405245,martelada,200
-0.5655810574,6.732500321,0.91214263945,martelada,200
-0.6629412874,6.680701769,0.92279678345,martelada,200
-0.7580987593999999,6.6286039930000005,0.93009918245,martelada,200
-0.8550758404000001,6.575452744,0.93312774645,martelada,200
-0.9585531704,6.520170608999999,0.93140396145,martelada,200
-1.0717988684000002,6.463463912,0.92698654145,martelada,200
-1.1936757034,6.40705644,0.91997161845,martelada,200
-1.3225195434,6.3519178940000005,0.91233413745,martelada,200
-1.4577440004000002,6.298108079,0.90704299945,martelada,200
-1.6001033184,6.244406143,0.90306854245,martelada,200
-1.7491902294,6.189950117,0.8973463444499999,martelada,200
-1.9042985624,6.134284837,0.8885237124500001,martelada,200
-2.0638122604,6.076979693000001,0.87655273445,martelada,200
-2.2254208444,6.019135759999999,0.8605235290500001,martelada,200
-2.3876040744,5.961387652,0.84055587775,martelada,200
-2.5516308694,5.902502149000001,0.8174159247499999,martelada,200
-2.7173214804000003,5.840576031,0.7888890087499999,martelada,200
-2.8847479364,5.775082715,0.7553103647500001,martelada,200
-3.0528448604,5.707087412,0.71842758275,martelada,200
-3.2203312804,5.637428136,0.68229904245,martelada,200
-3.3857107704,5.566116946000001,0.65261093225,martelada,200
-3.5486601443999994,5.493333131000001,0.63404388515,martelada,200
-3.7095266944,5.419376222,0.6308357247099999,martelada,200
-3.8669813764,5.345933988,0.64617065571,martelada,200
-4.0183069074,5.273293910000001,0.68259842031,martelada,200
-4.1613125814,5.201192468,0.74065780761,martelada,200
-4.2950287094,5.128576349,0.8171286016099999,martelada,200
-4.4167260994,5.055529171,0.90522338821,martelada,200
-4.5225857814,4.9829130524,0.99718459951,martelada,200
-4.6136612224,4.9103567488,1.08383086851,martelada,200
-4.6928973674000005,4.838590544300001,1.15522597951,martelada,200
-4.7668063644,4.7686439497,1.20392409821,martelada,200
-4.842714565400001,4.7025160207,1.22340102671,martelada,200
-4.9264636514,4.640183104699999,1.21099914091,martelada,200
-5.0241949754,4.580926663700001,1.16711348851,martelada,200
-5.1351182854,4.524890286700001,1.09805266687,martelada,200
-5.2509497394,4.4721101357,1.01876860967,martelada,200
-5.364518619400001,4.4229571497,0.94484755917,martelada,200
-5.477991825399999,4.3774075297,0.8899604742299999,martelada,200
-5.5982765514,4.3378312667,0.8564654490300001,martelada,200
-5.7324954514,4.3056890837,0.85252700293,martelada,200
-5.8892679114,4.2837701397,0.8793659926299999,martelada,200
-6.0768297064,4.2732116697,0.93564162713,martelada,200
-6.300424218400001,4.2753425597,1.02513686333,martelada,200
-6.5629364214,4.2870860287,1.1436259380899998,martelada,200
-6.8678140464,4.3032229637,1.27588164099,martelada,200
-7.2230418564,4.3270092737,1.38906751939,martelada,200
-7.639740770399999,4.3637483167,1.4361735373900002,martelada,200
-8.0731871234,4.4043061767000005,1.39063581809,martelada,200
-8.5026709164,4.4471383627,1.24595426929,martelada,200
-8.9267318924,4.5156962577,1.02094709309,martelada,200
-9.3437181284,4.608447723699999,0.80345777149,martelada,200
-9.7513548504,4.6788732937,0.6761700184899999,martelada,200
-10.1546820308,4.6947708167,0.64241177849,martelada,200
-10.556189600800002,4.6524412577000005,0.65253918949,martelada,200
-10.8436134582,4.5654119907,0.68508832149,martelada,200
-11.0554522972,4.4522619667,0.7214443694899999,martelada,200
-11.2530339252,4.334515231699999,0.74622433749,martelada,200
-11.441840688599996,4.215044559700001,0.7521020224899999,martelada,200
-11.6229261959,4.0956097467,0.7348997215899999,martelada,200
-11.8007196189,3.9776713617,0.69076260659,martelada,200
-11.9810269259,3.8599963447,0.62078015459,martelada,200
-12.1705519209,3.7403341737,0.53226651459,martelada,200
-12.371772623900002,3.6187925797,0.4356007165899999,martelada,200
-12.5794337569,3.5005429167,0.3406466415899999,martelada,200
-12.7888665909,3.3875605867000003,0.25938748459,martelada,200
-12.9966832109,3.2768287737,0.19938870359,martelada,200
-13.1917149509,3.1642414937,0.1666241165899999,martelada,200
-13.362972276,3.0466383447,0.1616203015899999,martelada,200
-13.509653032,2.9233609107,0.1803309345899999,martelada,200
-13.63220033,2.7966955667000004,0.2163515935899999,martelada,200
-13.723958138,2.6672770797,0.2709153445899999,martelada,200
-13.783154765,2.5363980207,0.3450996095899999,martelada,200
-13.816757361,2.4057704257,0.4307520795899999,martelada,200
-13.838544625,2.2782791217,0.51096982359,martelada,200
-13.853975228,2.1543553237,0.5749668595899999,martelada,200
-13.859853065,2.0339270097,0.6201334855899999,martelada,200
-13.855292059,1.9194003377,0.64648159959,martelada,200
-13.849258581,1.8103923127,0.65717175459,martelada,200
-13.851018224,1.7050833217,0.65076733559,martelada,200
-13.862175144,1.6025396817000002,0.62669369659,martelada,200
-13.868388064,1.5059097367,0.58686627259,martelada,200
-13.862378694000002,1.4156123437,0.53699505659,martelada,200
-13.843249057,1.3281640707,0.4866091595899999,martelada,200
-13.805552371,1.2435890287,0.4420051255899999,martelada,200
-13.7540292385,1.1648916707,0.40597225759,martelada,200
-13.7022785973,1.0924430927,0.37660732859,martelada,200
-13.6586323569,1.0243161087,0.35235409399,martelada,200
-13.6162429849,0.9576614447,0.3352236616899999,martelada,200
-13.5674371389,0.8931378217,0.32565884234,martelada,200
-13.507665868899998,0.8310441647000001,0.3227857648999999,martelada,200
-13.4329428159,0.7725657707000001,0.323803221,martelada,200
-13.3429927109,0.7174392767,0.3264608442999999,martelada,200
-13.2406526249,0.6648626756999999,0.3307345257999999,martelada,200
-13.1301362679,0.6150152637,0.3363489978,martelada,200
-13.012880252900002,0.5675981187,0.3403472577999999,martelada,200
-12.8885255489,0.52287445542,0.3424779957999999,martelada,200
-12.7595140139,0.48165833132,0.3427653188,martelada,200
-12.6308856259,0.44381790752,0.3405985708,martelada,200
-12.5046154809,0.4098681675199999,0.3357981557999999,martelada,200
-12.3815057409,0.37972519252,0.3307104178,martelada,200
-12.2646327239,0.35308975552,0.3284119868,martelada,200
-12.1560676599,0.32860901152,0.3311532278,martelada,200
-12.0531289699,0.30591186852,0.3384435717999999,martelada,200
-11.9491249069,0.2845077555199999,0.3484153427999999,martelada,200
-11.8370642069,0.26480347052,0.3601470628,martelada,200
-11.714660636899998,0.2448478735199999,0.3748592818,martelada,200
-11.5834464969,0.2239704925199999,0.3929235517999999,martelada,200
-11.4421527039,0.20181229052,0.4137411167999999,martelada,200
-11.2878942769,0.17855255552,0.4373360857999999,martelada,200
-11.1176068049,0.15494568322,0.4669285227999999,martelada,200
-10.9318287639,0.1309318582199999,0.5037871937999999,martelada,200
-10.7325233489,0.1069897496199999,0.5472658928,martelada,200
-10.522156828900002,0.0828442421199999,0.5965865711999999,martelada,200
-10.302237392900002,0.0585670511199999,0.6515096665,martelada,200
-10.0712327529,0.0359777876199999,0.7123463054999999,martelada,200
-9.8293226629,0.0171473736199999,0.7786655815,martelada,200
-9.5812115429,0.0029496806199999,0.8477862165000001,martelada,200
-9.3311372279,-0.00690246168,0.9161048505,martelada,200
-9.0824156079,-0.01327102168,0.9786054615,martelada,200
-8.8363874679,-0.01628783768,1.0309905625,martelada,200
-8.5925979479,-0.01586883068,1.0703393175,martelada,200
-8.3505920229,-0.01226546768,1.0932517628,martelada,200
