x,y,z,label,id
8.147803564,3.7644033080000003,3.036589956,martelada,800
8.159846394,3.7441004780000005,3.030269263,martelada,800
8.171099144000001,3.723893416,3.022488108,martelada,800
8.181370270999999,3.704189136,3.0134140830000002,martelada,800
8.190707664,3.684652449,3.0035739140000004,martelada,800
8.199254974,3.665450952,2.9931351959999994,martelada,800
8.207251607,3.6457227290000005,2.982792245,martelada,800
8.215439777,3.625994509,2.9722098739999994,martelada,800
8.223460351,3.605835331,2.9622739349999994,martelada,800
8.230858427,3.5857958639999996,2.9528886649999997,martelada,800
8.236915757,3.56580428,2.9447004949999998,martelada,800
8.241440797000001,3.5459084639999996,2.937661543,martelada,800
8.244218070999999,3.525533807,2.931364793,martelada,800
8.245247578,3.5048000190000006,2.9257623620000004,martelada,800
8.244409609,3.483563451,2.9203754080000004,martelada,800
8.24177599,3.4617522729999997,2.915275759,martelada,800
8.237346714000001,3.440132633,2.9105831240000004,martelada,800
8.23227101,3.418249629,2.906680576,martelada,800
8.227267129000001,3.3966060450000004,2.903663881,martelada,800
8.223436405000001,3.3747709230000003,2.9024188939999997,martelada,800
8.221185855,3.353151279,2.9024428359999996,martelada,800
8.220826721,3.331699233,2.903639937,martelada,800
8.222478721,3.310342956,2.9064172100000003,martelada,800
8.225495417,3.288914853,2.910176106,martelada,800
8.229924687,3.2677979950000005,2.9149884509999997,martelada,800
8.236005958,3.2469684420000005,2.9204232869999998,martelada,800
8.243523758,3.226569844,2.9264327320000003,martelada,800
8.252214708,3.206578261,2.9325858319999996,martelada,800
8.262078817999999,3.186873983,2.937733365,martelada,800
8.273020322,3.1672654739999997,2.9419711009999996,martelada,800
8.284009702,3.1481597470000002,2.945490579,martelada,800
8.295477922,3.1291019039999997,2.948722752,martelada,800
8.307113736,3.110451076,2.9516197379999998,martelada,800
8.319252342,3.0921114920000004,2.9549716210000003,martelada,800
8.332731692,3.074298632,2.9595445469999997,martelada,800
8.348509482,3.05706038,2.96550611,martelada,800
8.367375785,3.039654534,2.9731914969999997,martelada,800
8.390862901,3.022871179,2.983342912,martelada,800
