t;x;y;z;a
251410134958087;5.6790466;7.2352777;2.6982653;3
251410140513087;5.6431336;7.2328835;2.6551697;3
251410145518010;5.57849;7.2352777;2.6192567;3
251410150522933;5.530606;7.2664022;2.6144683;3
251410155527626;5.535394;7.275979;2.6479871;3
251410160532549;5.554548;7.275979;2.6503813;3
251410166349703;5.602432;7.2951326;2.645593;3
251410170542395;5.6886234;7.323863;2.6168625;3
251410175516780;5.729325;7.338228;2.5570073;3
251410180521703;5.753267;7.350199;2.4779987;3
251410185526395;5.7245364;7.393295;2.4516625;3
251410190531318;5.6886234;7.3909006;2.4013844;3
251410195536241;5.650316;7.419631;2.3535004;3
251410200510626;5.638345;7.4387846;2.3175871;3
251410205545164;5.6239796;7.479486;2.3008277;3
251410210520472;5.647922;7.4986396;2.267309;3
251410215525164;5.674258;7.4986396;2.2529438;3
251410220530087;5.7508726;7.5082164;2.2385786;3
251410225535010;5.8322754;7.493851;2.2050598;3
251410230509472;5.887342;7.491457;2.1691468;3
251410235514318;5.9687448;7.4842744;2.1332338;3
251410240519241;6.093243;7.48188;2.1212628;3
251410245625780;6.203377;7.4746976;2.1404164;3
251410250528857;6.2752028;7.4842744;2.1332338;3
251410255533780;6.2728086;7.4866686;2.1284454;3
251410260508164;6.227319;7.4962454;2.171541;3
251410265513088;6.136339;7.4866686;2.2122424;3
251410270518011;6.05733;7.513005;2.2481554;3
251410275522934;5.98311;7.5465236;2.2864625;3
251410280527626;5.93762;7.551312;2.2888567;3
251410285825395;5.9280434;7.5561004;2.2481554;3
251410290537472;5.920861;7.5704656;2.255338;3
251410295511857;5.877765;7.5561004;2.2888567;3
251410300516780;5.81791;7.5465236;2.348712;3
251410305521703;5.729325;7.548918;2.3894134;3
251410310526395;5.6551046;7.553706;2.432509;3
251410315531318;5.6239796;7.560889;2.480393;3
251410320536241;5.5856724;7.551312;2.5594015;3
251410325671242;5.566519;7.539341;2.6240451;3
251410330546011;5.556942;7.5441294;2.669535;3
251410335520472;5.518635;7.541735;2.7126305;3
251410340525165;5.475539;7.5321584;2.7700913;3
251410345530088;5.4420204;7.529764;2.8299465;3
251410350535011;5.427655;7.5201874;2.8562827;3
251410355509472;5.386954;7.515399;2.8658595;3
251410360514319;5.363012;7.48188;2.8491;3
251410365657165;5.3725886;7.505822;2.7868507;3
251410370524165;5.389348;7.4986396;2.681506;3
251410375528857;5.415684;7.48188;2.6360161;3
251410380533780;5.425261;7.4842744;2.5881321;3
