t;x;y;z;a
38950072013659;3.6195984;9.058182;1.2667999;3
38950076988024;3.9655457;9.104874;0.9124603;3
38950081901354;4.1702576;9.097687;0.6167755;3
38950086845202;4.2169495;9.124023;0.9148407;3
38950091819567;4.1259613;9.189865;1.2057495;3
38950096732897;3.910492;9.24971;1.259613;3
38950101676744;3.6710663;9.291611;1.3254547;3
38950106620592;3.5094604;9.317947;1.7516174;3
38950111564440;3.4915009;9.303589;2.0269623;3
38950116508287;3.5753021;9.237747;1.6965485;3
38950121452135;3.503479;9.158737;1.5014343;3
38950126395983;3.302353;9.235352;1.8066864;3
38950131309313;2.9480133;9.344284;2.0712433;3
38950136253161;2.6032562;9.390976;1.9575195;3
38950141227526;2.4368591;9.419708;1.8713379;3
38950146140856;2.5386047;9.454422;2.0401306;3
38950151115221;2.780426;9.534622;1.974289;3
38950156028551;3.1910248;9.626801;1.3446045;3
38950160972399;3.7345123;9.686661;0.96513367;3
38950165916246;4.2097626;9.72377;0.6562805;3
38950170860094;4.6000214;9.693848;0.15827942;3
38950175803942;4.8262634;9.653137;-0.16732788;3
38950180717272;5.0788574;9.66391;-0.33013916;3
38950185661119;5.3170776;9.705811;-0.35647583;3
38950190604967;5.3278503;9.715393;-0.13859558;3
38950195548815;5.1195526;9.74292;0.24447632;3
38950200492662;4.883728;9.847076;0.61917114;3
38950205436510;4.7700043;9.838684;0.8777313;3
38950210380358;4.5581207;9.732147;1.007019;3
38950215324205;4.272003;9.582504;1.1063843;3
38950220237536;3.9906921;9.538223;1.3182678;3
38950225181383;3.7045898;9.554977;1.5828247;3
38950230125231;3.417282;9.655533;1.9120331;3
38950235069078;3.187439;9.784821;2.2184906;3
38950240012926;2.9300537;9.874603;2.4698792;3
38950244956774;2.598465;9.890167;2.626709;3
38950249900621;2.2477112;9.911713;2.65065;3
38950254844469;1.9089355;9.99791;2.5153656;3
38950259788317;1.7640839;10.12001;2.2651825;3
38950264732164;1.8670349;10.166702;1.8665466;3
38950269676012;1.993927;10.19902;1.3601685;3
38950274619860;2.1016693;10.190643;0.75683594;3
38950279563707;2.1902466;10.093674;0.28038025;3
38950284507555;2.2896118;10.062546;-0.15655518;3
38950289420885;2.4272766;10.052963;-0.55400085;3
38950294364733;2.5781097;10.0733185;-0.828125;3
38950299308580;2.8007812;10.1128235;-1.0005188;3
38950304252428;2.8785858;10.116425;-1.0376282;3
38950309226793;2.831894;10.0972595;-0.87242126;3
38950314140123;2.811554;10.080505;-0.73117065;3
38950319053453;2.8893585;10.082901;-0.70961;3
38950324027819;2.9204865;10.046982;-0.4223175;3
38950328941149;2.9875183;10.052963;0.08885193;3
38950333915514;3.3574219;10.07692;0.061309814;3
38950338859362;3.753662;10.033813;-0.11705017;3
38950343803209;3.9679413;9.948822;0.10321045;3
38950348716539;3.9607697;9.84108;0.38093567;3
