t;x;y;z;a
255715368506179;-0.32561144;9.033323;3.9863458;3
255715374061025;-0.31364042;9.038112;3.9815574;3
255715379065948;-0.2896984;9.035717;3.976769;3
255715384070871;-0.32800564;9.0429;3.9552212;3
255715389075794;-0.35434186;9.038112;3.9432502;3
255715394080640;-0.37349546;9.016563;3.940856;3
255715399855717;-0.37110126;9.030929;3.9217024;3
255715404090487;-0.36631286;9.045294;3.9504328;3
255715409064717;-0.36391866;9.030929;3.952827;3
255715414069640;-0.40462008;9.054871;3.98874;3
255715419074487;-0.40462008;9.054871;3.9983168;3
255715424079410;-0.41180268;9.050082;4.0342298;3
255715429084333;-0.39983168;9.033323;4.050989;3
255715434058564;-0.38067806;9.011775;4.0533834;3
255715439254871;-0.3878607;9.01417;4.0653543;3
255715444068410;-0.37828386;9.028535;4.0892963;3
255715449073333;-0.40701428;9.035717;4.074931;3
255715454112025;-0.4237737;9.0237465;4.10845;3
255715459083102;-0.45010993;9.030929;4.1132383;3
255715464057564;-0.4261679;9.028535;4.0892963;3
255715469062256;-0.44771573;9.02614;4.0701427;3
255715474067179;-0.48123455;9.016563;4.0078936;3
255715479287718;-0.47884035;9.035717;4.010288;3
255715484076948;-0.51235914;9.030929;3.964798;3
255715489081871;-0.49081135;9.009381;3.9504328;3
255715494056102;-0.48841715;9.02614;3.9695864;3
255715499061025;-0.49799395;9.040505;3.976769;3
255715504065948;-0.49799395;9.040505;3.9839516;3
255715509070871;-0.48602295;9.035717;3.9839516;3
255715514075795;-0.46926352;9.038112;3.9983168;3
255715519425025;-0.45250413;9.035717;4.003105;3
255715524085564;-0.44771573;9.016563;3.9839516;3
255715529059795;-0.4333505;9.021352;3.98874;3
255715534064718;-0.40222588;9.009381;3.9695864;3
255715539069641;-0.39264908;9.006987;3.9576154;3
255715544074487;-0.39025488;9.028535;3.9504328;3
255715549079410;-0.40222588;9.021352;3.9264908;3
255715554084333;-0.35434186;9.018958;3.9336734;3
255715559323487;-0.34715924;9.002198;3.9384618;3
255715564094179;-0.30166942;9.018958;3.9576154;3
255715569068410;-0.29927522;9.021352;3.9671922;3
255715574073333;-0.32561144;9.016563;3.9791632;3
255715579078179;-0.33279404;9.016563;3.9791632;3
255715584083102;-0.32321724;9.009381;3.9743748;3
255715589057333;-0.32321724;9.004593;3.9863458;3
255715594062256;-0.32800564;9.01417;3.9839516;3
255715599140410;-0.34476504;9.018958;3.9839516;3
255715604072102;-0.32800564;9.02614;3.9576154;3
255715609077026;-0.34476504;9.02614;3.9671922;3
255715614081872;-0.35434186;9.006987;3.9384618;3
255715619056333;-0.37349546;9.016563;3.928885;3
255715624061026;-0.33758244;9.028535;3.9600096;3
255715629065949;-0.320823;9.035717;3.976769;3
255715634070872;-0.29209262;9.021352;4.003105;3
255715639292641;-0.33039984;9.038112;4.0222588;3
255715644080641;-0.35194764;9.02614;4.024653;3
255715649085564;-0.37588966;9.0429;4.027047;3
255715654060026;-0.36391866;9.035717;4.0198646;3
255715659064718;-0.33758244;9.030929;4.0222588;3
255715664069641;-0.29448682;9.040505;3.98874;3
255715669074564;-0.2777274;9.011775;3.9791632;3
255715674079410;-0.2753332;9.030929;3.9456444;3
255715679328718;-0.2657564;9.028535;3.9217024;3
255715684089257;-0.272939;9.033323;3.904943;3
255715689063487;-0.2633622;9.0237465;3.8953662;3
255715694068410;-0.2753332;9.033323;3.892972;3
255715699073257;-0.2801216;9.033323;3.8977604;3
255715704078180;-0.30166942;9.016563;3.9097314;3
255715709083103;-0.30645782;9.030929;3.916914;3
255715714057564;-0.29927522;9.045294;3.9432502;3
255715719275795;-0.31603462;9.038112;3.9576154;3
