t;x;y;z;a
58296489310671;2.6388245;-0.21636963;9.751907;3
58296494254518;2.4975739;-0.17567444;9.769867;3
58296499198366;2.4029999;-0.13137817;9.66452;3
58296504142214;2.4245453;-0.11341858;9.56517;3
58296509116579;2.546646;-0.14933777;9.470596;3
58296514060427;2.7214355;-0.16609192;9.409546;3
58296518973757;2.866272;-0.17088318;9.423904;3
58296523917604;2.9704285;-0.18525696;9.415527;3
58296528861452;2.9285278;-0.22355652;9.40834;3
58296533835817;2.857895;-0.24391174;9.409546;3
58296538749147;2.7896576;-0.23672485;9.3461;3
58296543692995;2.72023;-0.2379303;9.337723;3
58296548636843;2.6855164;-0.26426697;9.376022;3
58296553580690;2.7046661;-0.2893982;9.338913;3
58296558524538;2.7860718;-0.3109436;9.218002;3
58296563437868;2.821991;-0.31454468;9.305389;3
58296568412233;2.8758545;-0.34207153;9.456238;3
58296573325563;2.8782501;-0.37319946;9.311386;3
58296578269411;2.8878326;-0.332489;9.171326;3
58296583182741;2.8554993;-0.33488464;9.373627;3
58296588126589;2.8040314;-0.33728027;9.502914;3
58296593070436;2.7633362;-0.3217163;9.3461;3
58296598014284;2.711853;-0.31214905;9.251526;3
58296602958132;2.5801697;-0.31214905;9.483765;3
58296607901979;2.4317322;-0.28460693;9.557983;3
58296612845827;2.4137726;-0.22714233;9.32695;3
58296617789675;2.4568634;-0.23672485;9.24913;3
58296622733522;2.56102;-0.22116089;9.548401;3
58296627677370;2.6950989;-0.23074341;9.658539;3
58296632621218;2.7453766;-0.2319336;9.275467;3
58296637534548;2.7405853;-0.2379303;9.317368;3
58296642508913;2.6651611;-0.24630737;9.580734;3
58296647422243;2.624466;-0.22714233;9.478973;3
58296652366091;2.6112976;-0.25827026;9.305389;3
58296657309938;2.514328;-0.2786255;9.392792;3
58296662253786;2.4832;-0.24630737;9.451447;3
58296667197634;2.557434;-0.22116089;9.542419;3
58296672110964;2.6495972;-0.23912048;9.52446;3
58296677054811;2.7154388;-0.25708008;9.5460205;3
58296681998659;2.8195953;-0.20201111;9.610657;3
58296686942507;2.8159943;-0.2032013;9.536438;3
58296691886354;2.7238312;-0.17208862;9.5065155;3
58296696830202;2.5981293;-0.13258362;9.536438;3
58296701774050;2.4772186;-0.09547424;9.575943;3
58296706717897;2.4281464;-0.07032776;9.562775;3
58296711661745;2.351532;-0.049972534;9.60228;3
58296716605593;2.3946228;-0.061950684;9.617844;3
58296721518923;2.5119324;-0.0320282;9.579529;3
58296726462770;2.5346832;-0.05117798;9.50531;3
58296731406618;2.5741882;-0.0368042;9.519684;3
58296736350466;2.6472168;0.025436401;9.557983;3
58296741294313;2.6974945;0.04458618;9.559189;3
58296746238161;2.734604;0.026641846;9.556793;3
58296751182009;2.7142487;0.060150146;9.625015;3
58296756095339;2.656784;0.098464966;9.658539;3
58296761039186;2.608902;0.11642456;9.713608;3
58296765983034;2.5526428;0.124801636;9.74353;3
58296770926882;2.5682068;0.13078308;9.768677;3
58296775870729;2.6627655;0.15472412;9.755508;3
58296780784059;2.7537537;0.16070557;9.795013;3
58296785727907;2.8088226;0.1738739;9.810577;3
58296790702272;2.8291626;0.16789246;9.829727;3
58296795646120;2.7884674;0.18106079;9.834518;3
58296800589968;2.759735;0.20500183;9.856064;3
58296805533815;2.6747437;0.21098328;9.885986;3
58296810447145;2.6867218;0.2492981;9.874023;3
58296815390993;2.6543884;0.23254395;9.844086;3
58296820304323;2.6831207;0.23014832;9.82254;3
58296825248171;2.774109;0.2492981;9.870422;3
58296830192018;2.8207855;0.19781494;9.878815;3
58296835135866;2.7800903;0.18106079;9.804581;3
58296840079714;2.7441711;0.20381165;9.74353;3
58296845023561;2.7250214;0.18345642;9.706421;3
58296849967409;2.7333984;0.19422913;9.669312;3
58296854911257;2.7609406;0.11880493;9.666916;3
58296859855104;2.734604;0.1343689;9.750717;3
58296864798952;2.6448212;0.14753723;9.677689;3
58296869712282;2.5442657;0.06254578;9.554398;3
58296874686647;2.5801697;0.10803223;9.514893;3
58296879599977;2.6304474;0.115219116;9.483765;3
58296884574343;2.6735535;0.100860596;9.493347;3
58296889518190;2.7310028;0.07092285;9.441864;3
58296894431520;2.837555;0.031417847;9.4263;3
58296899344850;2.909378;0.07331848;9.422714;3
58296904288698;2.9381104;0.069732666;9.384399;3
58296909232546;2.9357147;0.05656433;9.370041;3
58296914176393;2.9440918;0.06852722;9.353287;3
58296919120241;2.9081726;0.041000366;9.289841;3
58296924064089;2.940506;0.038604736;9.330536;3
58296929007936;2.9632416;0.013473511;9.370041;3
58296933951784;2.9476776;-0.010467529;9.383209;3
58296938865114;2.9297333;-0.042800903;9.368835;3
58296943808962;2.9512787;-0.06074524;9.401169;3
58296948752809;2.909378;-0.078704834;9.428696;3
58296953696657;2.8926086;-0.11341858;9.469406;3
58296958640505;2.9105682;-0.11941528;9.4670105;3
58296963614870;2.9955597;-0.11341858;9.494537;3
