t;x;y;z;a
254659120849898;9.315839;5.7843914;2.3582888;3
254659125996898;9.440337;5.841852;2.3702598;3
254659131409898;9.478644;5.901707;2.2744915;3
254659136414744;9.543288;5.9280434;2.0925324;3
254659141419667;9.574412;5.932832;1.9129672;3
254659146424590;9.603143;5.9280434;1.7262194;3
254659151398821;9.572019;5.959168;1.7142484;3
254659156403667;9.481039;6.021417;1.7764976;3
254659161408590;9.349358;6.078878;1.8746599;3
254659166537283;9.255983;6.1004257;1.9680338;3
254659171418436;9.179369;6.105214;2.0398598;3
254659176423360;9.083601;6.1219735;2.1164744;3
254659181428052;9.040505;6.1507044;2.1547816;3
254659186402513;9.038112;6.1507044;2.231396;3
254659191407360;9.038112;6.1626754;2.243367;3
254659196412283;9.009381;6.1770406;2.2290018;3
254659201417206;8.9519205;6.169858;2.183512;3
254659206561513;8.884883;6.169858;2.1380222;3
254659211426821;8.827422;6.160281;2.0901382;3
254659216401283;8.750807;6.155493;2.042254;3
254659221406129;8.674192;6.1507044;2.0494366;3
254659226411052;8.537724;6.1507044;2.0278888;3
254659231415975;8.350976;6.1387334;2.0207062;3
254659236420898;8.054094;6.1195793;2.0039468;3
254659241425821;7.848193;6.078878;2.0015526;3
254659246533283;7.6351094;6.0477533;2.0039468;3
254659251435437;7.4004774;5.995081;2.0278888;3
254659256409898;7.2209125;5.985504;2.0590134;3
254659261414744;7.0245876;5.995081;2.0518308;3
254659266419667;6.895301;6.019023;1.99437;3
254659271424591;6.7253127;6.0022635;1.910573;3
254659276398821;6.600814;5.9902925;1.7932571;3
254659281403744;6.447585;5.997475;1.5969325;3
254659286546129;6.3805475;5.9926867;1.4772224;3
254659291413514;6.3087215;5.995081;1.3694834;3
254659296418437;6.244078;5.997475;1.2785037;3
254659301423360;6.145916;5.9878983;1.2258313;3
254659306428052;6.0501475;5.9639564;1.2114661;3
254659311402514;5.884948;5.9448028;1.2617443;3
254659316407360;5.770026;5.925649;1.364695;3
254659321412283;5.6215854;5.9304376;1.4580688;3
254659326527129;5.451597;5.8945246;1.5849615;3
254659331422129;5.3318872;5.872977;1.6639702;3
254659336427052;5.2121773;5.839458;1.7669208;3
254659341401283;5.092467;5.837064;1.8411411;3
254659346406129;4.948815;5.839458;1.8818425;3
254659351411052;4.853047;5.8107276;1.9033904;3
254659356415975;4.7764325;5.8083334;1.9081788;3
254659361420898;4.6830587;5.781997;1.8746599;3
254659366557514;4.570531;5.753267;1.8339585;3
254659371430514;4.4723687;5.741296;1.8004397;3
254659376404975;4.3622355;5.719748;1.7549498;3
254659381409822;4.2544966;5.674258;1.70946;3
254659386414745;4.132392;5.647922;1.70946;3
254659391419668;4.0557775;5.619191;1.6903064;3
254659396424360;3.9935284;5.57849;1.6543933;3
254659401398822;3.9504328;5.580884;1.6496049;3
254659406487975;3.892972;5.547365;1.5897499;3
254659411408591;3.8402996;5.533;1.5442601;3
254659416413514;3.8067808;5.485116;1.5131354;3
254659421418437;3.8115692;5.475539;1.508347;3
254659426423129;3.8546648;5.461174;1.5442601;3
254659431428052;3.9193082;5.4563856;1.5634137;3
254659436402514;3.976769;5.451597;1.5634137;3
254659441407360;4.036624;5.449203;1.5658079;3
254659446498437;4.072537;5.4180784;1.5490485;3
254659451417206;4.1252093;5.4085016;1.5131354;3
254659456422129;4.1826706;5.403713;1.4389153;3
254659461427053;4.307169;5.3845596;1.340753;3
254659466401283;4.381389;5.3821654;1.2449849;3
254659471406206;4.4580035;5.3678;1.1803415;3
