t;x;y;z;a
252116306595591;-0.557849;0.4357447;9.849746;3
252116312150668;-0.5626374;0.47884035;9.809045;3
252116317155514;-0.58418524;0.49081135;9.7563715;3
252116322160437;-0.61291564;0.533907;9.730036;3
252116327165360;-0.6607997;0.58418524;9.706094;3
252116332170283;-0.6943185;0.61530983;9.682152;3
252116337858591;-0.7182605;0.63206923;9.610326;3
252116342179899;-0.7445967;0.6584055;9.593566;3
252116347154283;-0.770933;0.7015011;9.562442;3
252116352159207;-0.80445176;0.7230489;9.591172;3
252116357164130;-0.80445176;0.7517793;9.605537;3
252116362169053;-0.82360536;0.78290397;9.627085;3
252116367173745;-0.8379706;0.78290397;9.662998;3
252116372148207;-0.79248077;0.80445176;9.679757;3
252116377294284;-0.6679823;0.81881696;9.734824;3
252116382157976;-0.62967503;0.81881696;9.720459;3
252116387162899;-0.6823475;0.80924016;9.744401;3
252116392167822;-0.7206547;0.79966336;9.8042555;3
252116397172514;-0.7445967;0.79248077;9.816227;3
252116402146976;-0.7158663;0.80205756;9.830592;3
252116407151899;-0.7326257;0.80684596;9.828198;3
252116412156822;-0.7398083;0.7781156;9.861717;3
252116417293437;-0.7589619;0.7589619;9.883265;3
252116422166591;-0.7589619;0.7637503;9.885659;3
252116427171514;-0.770933;0.770933;9.883265;3
252116432172207;-0.79966336;0.78290397;9.909601;3
252116437150668;-0.79248077;0.7733272;9.952697;3
252116442155591;-0.79726917;0.78529817;9.950302;3
252116447160438;-0.78769237;0.7733272;9.928755;3
252116452165361;-0.79487497;0.7469909;9.916783;3
252116457333361;-0.79726917;0.7350199;9.92636;3
252116462174976;-0.81642276;0.7326257;9.9550905;3
252116467149438;-0.80205756;0.7278373;9.907207;3
252116472154361;-0.81642276;0.6871359;9.919178;3
252116477159207;-0.866701;0.6895301;9.940725;3
252116482164130;-0.8738836;0.6871359;9.94312;3
252116487169053;-0.8643068;0.6871359;9.976639;3
252116492173976;-0.8619126;0.6799533;9.983821;3
252116497369130;-0.842759;0.6607997;9.935937;3
252116502183592;-0.8379706;0.6440403;9.880871;3
252116507157976;-0.830788;0.6440403;9.828198;3
252116512162899;-0.8451532;0.6488287;9.809045;3
252116517194361;-0.8595184;0.62728083;9.785102;3
252116522172745;-0.8619126;0.6560113;9.775525;3
252116527146976;-0.878672;0.6560113;9.782708;3
252116532151899;-0.878672;0.6584055;9.794679;3
252116537328745;-0.878672;0.6775591;9.80665;3
252116542161669;-0.8523358;0.6631939;9.799467;3
252116547166592;-0.8619126;0.6631939;9.78989;3
252116552171515;-0.8738836;0.6727707;9.785102;3
252116557145746;-0.91937345;0.6895301;9.773131;3
252116562150669;-0.91937345;0.6727707;9.742006;3
252116567155515;-0.91937345;0.6703765;9.677363;3
252116572160438;-0.93373865;0.6847417;9.648633;3
252116577274284;-0.94570965;0.6895301;9.67018;3
252116582170284;-0.91697925;0.6727707;9.68694;3
252116587144515;-0.89303726;0.6751649;9.718064;3
252116592149438;-0.8762778;0.6751649;9.730036;3
252116597154284;-0.8643068;0.6823475;9.7803135;3
252116602159284;-0.85473;0.6919243;9.787497;3
252116607164130;-0.8355764;0.6919243;9.782708;3
252116612169053;-0.81881696;0.6919243;9.775525;3
252116617329746;-0.80684596;0.7134721;9.773131;3
252116622178669;-0.79008657;0.7110779;9.737218;3
252116627153053;-0.79726917;0.7182605;9.727641;3
252116632157976;-0.80205756;0.7254431;9.727641;3
252116637162900;-0.80445176;0.7206547;9.718064;3
252116642167823;-0.81402856;0.7254431;9.706094;3
252116647172515;-0.80205756;0.7206547;9.701305;3
252116652146977;-0.80684596;0.7038953;9.674969;3
252116657257669;-0.81163436;0.7062895;9.674969;3
252116662156823;-0.8331822;0.6991069;9.672575;3
252116667161669;-0.81642276;0.6967127;9.674969;3
252116672166592;-0.842759;0.7134721;9.667787;3
252116677171515;-0.8619126;0.7158663;9.672575;3
252116682145746;-0.866701;0.7158663;9.639056;3
252116687150669;-0.878672;0.7422025;9.61272;3
252116692155592;-0.8810662;0.7445967;9.615114;3
252116697296515;-0.8643068;0.7781156;9.629479;3
252116702165361;-0.842759;0.7541735;9.615114;3
252116707170054;-0.81881696;0.78769237;9.576807;3
252116712144515;-0.78050977;0.78769237;9.572019;3
252116717149438;-0.78290397;0.79966336;9.531317;3
252116722154361;-0.81163436;0.80924016;9.548077;3
252116727159207;-0.82599956;0.80684596;9.560047;3
252116732164131;-0.8379706;0.80445176;9.598354;3
252116737209746;-0.8451532;0.81642276;9.583989;3
252116742173977;-0.866701;0.78529817;9.593566;3
252116747148208;-0.8619126;0.79966336;9.569624;3
252116752153131;-0.8714894;0.770933;9.588778;3
252116757157977;-0.90261406;0.79487497;9.579201;3
252116762162900;-0.90021986;0.78050977;9.562442;3
252116767167823;-0.90740246;0.770933;9.533711;3
252116772172746;-0.90740246;0.7661445;9.497798;3
252116777335900;-0.93373865;0.78290397;9.483433;3
252116782182361;-0.93613285;0.78290397;9.454702;3
252116787156746;-0.9648633;0.7613561;9.43076;3
252116792161669;-0.9816227;0.7565677;9.380483;3
252116797166592;-0.9672575;0.7733272;9.354146;3
252116802171515;-0.9864111;0.7613561;9.306262;3
252116807145746;-0.9983821;0.7517793;9.277532;3
252116812150669;-1.0199299;0.7350199;9.25359;3
252116817280208;-1.0414777;0.7398083;9.210494;3
252116822160438;-1.0773908;0.7278373;9.210494;3
252116827165362;-1.0247183;0.7182605;9.193734;3
252116832170285;-0.9744401;0.7158663;9.186552;3
252116837144515;-0.93373865;0.7230489;9.198523;3
252116842149439;-0.89782566;0.7158663;9.169792;3
252116847154285;-0.8571242;0.7062895;9.153033;3
252116852159208;-0.8571242;0.7254431;9.16261;3
252116857267900;-0.8331822;0.7086837;9.097966;3
252116862169054;-0.81642276;0.7230489;9.0716305;3
252116867173746;-0.78050977;0.6967127;9.038112;3
252116872148208;-0.7541735;0.6919243;8.992621;3
252116877153054;-0.78290397;0.7015011;8.918402;3
252116882157977;-0.7757214;0.6895301;8.860941;3
252116887162900;-0.7541735;0.7086837;8.803479;3
252116892167823;-0.7326257;0.6919243;8.700529;3
252116897284439;-0.7613561;0.7038953;8.597578;3
252116902177439;-0.8355764;0.7661445;8.535329;3
252116907151900;-0.89064306;0.79008657;8.480263;3
252116912156823;-0.92655605;0.7302315;8.23366;3
252116917161669;-0.8643068;0.7158663;8.049306;3
252116922166593;-0.79726917;0.7374141;8.027759;3
252116927171516;-0.80684596;0.80445176;8.001422;3
252116932145746;-0.82121116;0.80205756;7.9631147;3
252116937412131;-0.80445176;0.78050977;7.8529816;3
252116942155593;-0.7733272;0.7733272;7.762002;3
252116947160439;-0.7254431;0.7757214;7.680599;3
252116952165362;-0.7062895;0.80205756;7.615956;3
252116957170285;-0.6847417;0.82121116;7.5824366;3
252116962144516;-0.6631939;0.80205756;7.551312;3
252116967149439;-0.61530983;0.82121116;7.536947;3
252116972154362;-0.47405192;0.81402856;7.5848308;3
252116977278362;-0.30885202;0.82599956;7.61835;3
252116982164131;-0.15801731;0.830788;7.5441294;3
252116987169054;0.0;0.830788;7.45315;3
252116992173977;0.18435353;0.8355764;7.3765354;3
252116997148208;0.320823;0.8499416;7.369353;3
252117002153131;0.45010993;0.8379706;7.33344;3
252117007157977;0.51475334;0.82599956;7.3190746;3
252117012162900;0.5506664;0.81163436;7.321469;3
252117017288439;0.5530606;0.79487497;7.335834;3
252117022172516;0.5722142;0.7733272;7.314286;3
252117027146977;0.59855044;0.7230489;7.2951326;3
252117032151900;0.59855044;0.7062895;7.302315;3
252117037156747;0.6392518;0.7350199;7.314286;3
252117042161670;0.6943185;0.7374141;7.3286514;3
252117047166593;0.79248077;0.7350199;7.264008;3
252117052171516;0.91458505;0.7661445;7.1730285;3
252117057267824;1.0462662;0.7661445;7.103596;3
252117062181131;1.1971009;0.7733272;7.065289;3
252117067155516;1.3479356;0.78050977;7.0820484;3
252117072160439;1.460463;0.79008657;7.0820484;3
252117077165362;1.5155296;0.79966336;7.07726;3
