t;x;y;z;a
129219557993442;-1.8184509;6.3149414;7.939209;3
129219562937289;-1.9046478;6.411911;7.5704956;3
129219567881137;-2.1847687;6.7734375;7.1622925;3
129219572824985;-2.1919556;7.1529236;6.939621;3
129219577768832;-1.929779;7.3552246;6.831894;3
129219582712680;-1.5335388;7.352829;6.6966095;3
129219587656528;-1.0894165;7.29657;6.591278;3
129219592600375;-0.48608398;7.4330444;6.7325287;3
129219597544223;0.18908691;7.6317596;7.176651;3
129219602488071;0.65475464;7.9358215;7.2891846;3
129219607401401;0.786438;8.275803;6.8701935;3
129219612345248;0.6487732;8.5008545;6.038208;3
129219617289096;0.43089294;8.432617;5.471985;3
129219622232944;0.45005798;8.105804;5.3953705;3
129219627176791;0.55300903;7.8017426;5.8335114;3
129219632120639;0.4237213;7.701187;6.1746826;3
129219637064487;0.1675415;7.598236;6.187851;3
129219642008334;-0.15447998;7.312134;6.2812195;3
129219646952182;-0.62493896;7.0930634;6.8749847;3
129219651896030;-1.237854;7.127777;7.4902954;3
129219656839877;-1.7849274;7.102646;7.6722565;3
129219661783725;-2.245819;7.057144;7.3849487;3
129219666727573;-2.3691254;7.0308075;7.0437775;3
129219671640903;-2.118927;6.9230804;6.91568;3
129219676584750;-1.7119141;6.8715973;6.8929443;3
129219681528598;-1.4449615;7.072708;6.828293;3
129219686472446;-1.0056152;7.5084534;6.879776;3
129219691416293;-0.4717102;7.996872;7.0868683;3
129219696360141;0.17831421;8.486496;7.303543;3
129219701303989;0.5721588;8.901886;7.493881;3
129219706217319;0.6966553;9.05751;7.6770477;3
129219711161166;0.73257446;8.930618;7.8159027;3
129219716105014;0.6008911;8.700775;7.8709717;3
129219721048862;0.48356628;8.473328;8.877731;3
129219725992709;0.37942505;8.514023;10.485443;3
129219730936557;0.26091003;8.99646;10.411224;3
129219735880405;0.37942505;9.536346;9.245239;3
129219740824252;0.119659424;8.589447;7.738098;3
129219745768100;-0.12574768;7.684433;6.999481;3
129219750711948;-0.16525269;6.9661713;6.2141876;3
129219755655795;-0.24905396;7.0655365;5.437271;3
129219760599643;-0.5950165;7.6580963;4.898575;3
129219765512973;-0.7817688;7.9717407;4.6399994;3
129219770456821;-0.609375;7.9837036;4.733368;3
129219775400668;-0.1532898;7.8795624;5.1499634;3
129219780344516;0.086135864;7.8927307;5.8430786;3
129219785288364;0.19746399;7.881958;6.3829803;3
129219790232211;0.2752838;7.8005524;6.635559;3
129219795176059;0.23217773;7.6245728;6.551773;3
129219800119906;-0.5878296;7.142151;6.5194397;3
129219805063754;-0.54234314;7.033203;6.6774597;3
129219810007602;0.19267273;7.352829;7.0270233;3
129219814920932;0.34829712;7.550354;7.200592;3
129219819864780;0.102890015;7.518036;7.097641;3
129219824808627;0.00831604;7.395935;6.81752;3
129219829752475;0.01071167;7.170868;6.520645;3
129219834696323;0.005935669;6.933853;6.2800293;3
129219839640170;0.0023345947;6.8991394;6.0441895;3
129219844584018;-0.12814331;6.8931427;5.9484253;3
129219849527865;-0.12934875;7.009262;6.0202484;3
129219854471713;0.098098755;7.294174;6.235733;3
129219859415561;0.16035461;7.412689;6.2884064;3
129219864328891;0.17233276;7.447403;6.417694;3
129219869272739;0.36506653;7.5288086;6.7480927;3
129219874216586;0.68707275;7.7622375;7.0904694;3
129219879160434;0.9911499;8.038773;7.283203;3
129219884104281;1.2329559;8.244675;7.283203;3
129219889048129;1.3107758;8.351212;6.9803314;3
129219893991977;0.92889404;8.219528;6.6008453;3
129219898935824;0.40815735;7.8161163;6.266861;3
129219903879672;0.100494385;7.4378357;6.0322266;3
129219908823520;-0.08265686;7.316925;5.7317505;3
129219913767367;-0.272995;7.2869873;5.437271;3
129219918711215;-0.56388855;7.178055;5.1978455;3
129219923655063;-0.89549255;6.988922;4.985962;3
129219928568393;-1.1157532;6.8045654;4.7680817;3
129219933512240;-1.1768036;6.8356934;4.874634;3
129219938456088;-1.1265259;7.0583496;4.982361;3
129219943399936;-0.9266052;7.225937;5.0601807;3
129219948343783;-0.6009979;7.3827667;5.090103;3
129219953287631;-0.22511292;7.546768;5.322342;3
129219958231479;0.2692871;7.775406;5.345093;3
129219963175326;0.8331299;8.001663;5.0242615;3
129219968119174;1.390976;8.249466;4.9596252;3
129219973063022;1.845871;8.581055;5.006317;3
129219978006869;2.1212006;8.904282;4.7345734;3
129219982950717;2.1906433;9.100601;4.2293854;3
129219987894565;2.0781097;9.085037;4.3945923;3
129219992838412;1.8518524;9.021591;5.445648;3
129219997782260;1.7333527;8.990463;6.40213;3
129220002695590;1.8626251;9.074265;6.2656555;3
129220007639438;1.4879456;8.921036;4.906952;3
129220012583285;0.66552734;8.643311;5.7042236;3
129220017527133;0.22619629;8.485291;6.424881;3
129220022440463;-0.12814331;8.528381;5.808365;3
129220027384311;-0.5375519;8.555923;5.966385;3
129220032328158;-0.7709961;8.609787;6.133972;3
129220037272006;-0.7566223;8.581055;5.703018;3
129220042215854;-0.58303833;8.577469;5.2265778;3
129220047159701;-0.44776917;8.523605;5.073349;3
129220052103549;-0.15089417;8.450577;4.511902;3
129220057047397;0.1962738;8.473328;3.847519;3
129220061960727;0.4536438;8.506836;3.5063477;3
129220066904574;0.57095337;8.5403595;3.7493591;3
129220071848422;0.5937042;8.518814;4.307205;3
129220076792270;0.43449402;8.547546;4.824356;3
129220081736117;0.23577881;8.534378;5.33432;3
129220086679965;0.13641357;8.431427;6.0082855;3
129220091623813;0.029876709;8.348816;6.5649414;3
129220096567660;-0.03717041;8.333267;6.7983704;3
129220101511508;-0.05871582;8.389526;6.7169647;3
129220106455356;0.029876709;8.073486;6.331497;3
129220111368686;0.13401794;8.316498;5.967575;3
129220116312533;0.40576172;8.814499;6.0274353;3
129220121256381;0.46920776;8.980896;5.9939117;3
129220126200229;0.2549286;9.019196;5.784424;3
129220131144076;0.20225525;9.012024;5.547394;3
129220136087924;0.38061523;8.905472;5.310379;3
129220141031772;0.489563;8.83963;5.1739044;3
129220145975619;0.3375244;8.911453;5.133209;3
129220150919467;0.052612305;8.974899;5.2373505;3
129220155863315;-0.1927948;9.012024;5.4228973;3
129220160776645;-0.33164978;9.039551;5.7078094;3
129220165720492;-0.36517334;9.059906;5.9771576;3
129220170664340;-0.39509583;9.107788;6.175873;3
129220175608188;-0.38552856;9.15567;6.330307;3
129220180552035;-0.33525085;9.199966;6.3961487;3
129220185495883;-0.4609375;9.211929;6.508667;3
129220190439731;-0.6464844;9.257416;6.9132996;3
129220195383578;-0.7422638;9.27179;7.15152;3
129220200327426;-0.8907013;9.243057;6.742111;3
129220205271274;-1.1205444;9.27179;6.1028595;3
129220210184604;-1.1229401;9.225098;6.058563;3
129220215128451;-1.0295563;9.15567;6.333893;3
129220220072299;-0.9194336;9.087433;6.0717316;3
129220225016147;-0.8440094;9.092224;5.5737305;3
129220229959994;-0.73747253;9.047928;5.4228973;3
129220234903842;-0.63093567;8.942581;5.5306396;3
129220239847690;-0.5112152;8.757034;5.1894684;3
129220244791537;-0.3699646;8.573883;4.60289;3
129220249735385;-0.23109436;8.498459;4.3407288;3
129220254679233;-0.2442627;8.393112;4.3682556;3
129220259623080;-0.37355042;8.24707;4.192276;3
129220264566928;-0.40467834;8.036377;4.03067;3
129220269510776;-0.40467834;7.7933655;4.3562775;3
129220274424106;-0.49565125;7.525223;4.634018;3
129220279367953;-0.5770569;7.190033;4.3610687;3
129220284311801;-0.63212585;6.913498;3.8762512;3
129220289255649;-0.7207184;6.6393585;3.8750458;3
129220294199496;-0.846405;6.4645844;3.8582916;3
129220299143344;-0.9625244;6.293396;3.4285278;3
129220304087192;-1.0654755;6.0491943;3.314804;3
129220309000522;-0.97569275;5.7702637;3.0981293;3
129220313944369;-0.6776123;5.551193;2.563034;3
129220318888217;-0.38313293;5.364456;1.8782806;3
129220323832065;-0.32447815;5.146576;1.2306519;3
129220328775912;-0.44537354;4.890396;0.65605164;3
129220333689242;-0.54234314;4.7132263;0.14846802;3
129220338633090;-0.5267792;4.466629;-0.17474365;3
129220343576938;-0.5770569;4.169739;-0.47521973;3
129220348520785;-0.6452942;3.9602509;-0.8379364;3
129220353464633;-0.6955719;3.850113;-1.0713654;3
129220358408481;-0.8116913;3.7363892;-1.3383179;3
129220363352328;-0.8547821;3.647812;-1.5693665;3
