t;x;y;z;a
267988645424881;-0.1388637;6.739678;7.2927384;3
267988650979958;-0.18195933;6.7468605;7.273585;3
267988655984881;-0.22505496;6.7468605;7.2592196;3
267988660989574;-0.2657564;6.715736;7.2328835;3
267988665994497;-0.2873042;6.7085533;7.192182;3
267988670999420;-0.33997664;6.691794;7.16824;3
267988676004343;-0.33279404;6.691794;7.153875;3
267988682382804;-0.32321724;6.6750345;7.177817;3
267988686014112;-0.2753332;6.6965823;7.1969705;3
267988690988574;-0.21787235;6.6893997;7.2328835;3
267988695993266;-0.18435353;6.6774287;7.2592196;3
267988700998189;-0.1388637;6.6870055;7.309498;3
267988706003112;-0.08619126;6.7085533;7.3525934;3
267988710977497;-0.062249243;6.6989765;7.359776;3
267988715982420;-0.04309563;6.6750345;7.3525934;3
267988721206189;-0.035913024;6.6486983;7.3549876;3
267988725992035;-0.02633622;6.6415157;7.3885064;3
267988730996958;-0.035913024;6.634333;7.4028716;3
267988736001805;-0.06464344;6.646304;7.4268136;3
267988740976266;-0.10055647;6.6654577;7.4124484;3
267988745981189;-0.21068975;6.6510925;7.405266;3
267988750985881;-0.31124622;6.631939;7.417237;3
267988755990805;-0.37349546;6.6175733;7.347805;3
267988761257189;-0.35673606;6.655881;7.252037;3
267988766000651;-0.33997664;6.691794;7.1826053;3
267988770975035;-0.37349546;6.7205243;7.117962;3
267988775979958;-0.35194764;6.715736;7.0700774;3
267988780984651;-0.35913026;6.7324953;7.0126166;3
267988785989574;-0.31603462;6.703765;7.0221934;3
267988790994497;-0.28491;6.694188;6.9886746;3
267988795999420;-0.2633622;6.6893997;6.9599442;3
267988801192035;-0.21787235;6.6965823;6.9958572;3
267988806009189;-0.19153613;6.6846113;7.043741;3
267988810983651;-0.16759412;6.7085533;7.1131735;3
267988815988343;-0.1412579;6.703765;7.201759;3
267988820993266;-0.15562311;6.706159;7.2592196;3
267988825998189;-0.1604115;6.6965823;7.33344;3
267988831003036;-0.17238252;6.679823;7.4268136;3
267988835977497;-0.20111294;6.6870055;7.503428;3
267988841159036;-0.24420857;6.6846113;7.5441294;3
267988845987112;-0.24899697;6.6774287;7.5704656;3
267988850992036;-0.2801216;6.6774287;7.5824366;3
267988855996959;-0.28491;6.6750345;7.5680714;3
267988861001805;-0.2681506;6.6750345;7.5441294;3
267988865976266;-0.25617957;6.7109475;7.5106106;3
267988870981189;-0.2633622;6.703765;7.4723034;3
267988875985882;-0.20350714;6.7109475;7.445967;3
267988881200651;-0.17717093;6.694188;7.4363904;3
267988885995728;-0.16998832;6.691794;7.431602;3
267988891000651;-0.1340753;6.6989765;7.4363904;3
267988895975036;-0.110133275;6.6726403;7.4483614;3
267988900979959;-0.10055647;6.6606693;7.4387846;3
267988905984882;-0.09816227;6.667852;7.431602;3
267988910989574;-0.11492168;6.670246;7.395689;3
267988915994497;-0.14604631;6.6846113;7.381324;3
267988921237266;-0.17238252;6.679823;7.345411;3
