t;x;y;z;a
267820595315024;-0.021547815;5.631162;8.015787;3
267820600869871;-0.031124622;5.6527104;8.025364;3
267820605874794;0.007182605;5.66947;8.0445175;3
267820610879717;0.023942016;5.6886234;8.054094;3
267820615884640;0.01436521;5.7245364;8.042124;3
267820621172332;0.050278235;5.717354;8.042124;3
267820625894409;0.021547815;5.710171;8.056489;3
267820630868871;0.02873042;5.695806;8.049306;3
267820635873563;-0.007182605;5.681441;8.0445175;3
267820640878486;0.009576807;5.6982;8.066066;3
267820645883409;0.016759412;5.681441;8.080431;3
267820650888255;0.019153614;5.6982;8.104373;3
267820655893178;0.009576807;5.681441;8.118738;3
267820661105563;0.04070143;5.6766524;8.161834;3
267820665903025;0.04309563;5.66947;8.197746;3
267820670877255;0.05267244;5.6551046;8.240842;3
267820675882179;0.07182605;5.645528;8.224083;3
267820680887025;0.059855044;5.6431336;8.161834;3
267820685891948;0.04070143;5.6359506;8.128315;3
267820690866409;0.033518825;5.6407394;8.101978;3
267820695871102;0.0;5.647922;8.066066;3
267820701149179;-0.059855044;5.647922;7.9990277;3
267820705880948;-0.076614454;5.645528;7.9463553;3
267820710885871;-0.1364695;5.6766524;7.8793178;3
267820715890717;-0.15322891;5.710171;7.843405;3
267820720865179;-0.14844051;5.7245364;7.8290396;3
267820725869871;-0.12928689;5.74369;7.797915;3
267820730874794;-0.110133275;5.7269306;7.848193;3
267820735879717;-0.08619126;5.7149596;7.905654;3
267820741078102;-0.06703765;5.6910176;7.967903;3
267820745889486;-0.08140286;5.686229;8.001422;3
267820750863948;-0.079008654;5.659893;8.046912;3
267820755868871;-0.110133275;5.671864;8.058883;3
267820760873563;-0.11731588;5.674258;8.118738;3
267820765878486;-0.1340753;5.6790466;8.135497;3
267820770883410;-0.107739076;5.674258;8.178593;3
267820775888256;-0.11252748;5.6239796;8.200141;3
267820781066717;-0.076614454;5.631162;8.214506;3
267820785898102;-0.050278235;5.631162;8.185776;3
267820790872333;-0.076614454;5.659893;8.1881695;3
267820795877256;-0.11492168;5.662287;8.157045;3
