t;x;y;z;a
39432558060783;1.3570709;5.117325;11.464905;3
39432563035148;1.2840424;5.1664124;11.081833;3
39432567978996;0.8914032;5.181961;9.918243;3
39432572922844;0.30482483;5.4644775;8.1201935;3
39432577866691;-0.47210693;5.9109955;6.077942;3
39432582810539;-1.1855774;6.300064;4.0811768;3
39432587754387;-1.5063934;6.7334137;2.2496185;3
39432592667717;-1.3759155;7.217041;0.978302;3
39432597611564;-0.91981506;7.354706;0.18461609;3
39432602555412;-0.38830566;7.1751404;-0.4450531;3
39432607529777;0.25334167;6.923752;-0.6425781;3
39432612443107;1.0601959;6.8112183;-0.4665985;3
39432617386955;1.8107758;6.8962097;0.13673401;3
39432622361320;2.254898;6.983597;1.1794128;3
39432627305168;2.4069214;7.158386;2.425583;3
39432632249016;2.0693512;7.3415375;3.89563;3
39432637162346;0.8590698;7.541458;4.840149;3
39432642075676;-0.66004944;7.9532623;4.812607;3
39432647019523;-1.8930511;8.556595;3.0217438;3
39432651963371;-2.528717;8.670319;1.3625641;3
39432656907219;-2.429367;7.94368;1.548111;3
39432661851066;-1.7996826;7.7892456;1.8318329;3
39432666794914;-0.44935608;8.086136;1.690567;3
39432671738762;1.381012;8.063385;1.527771;3
39432676682609;2.7995758;7.940094;1.1841888;3
39432681626457;3.4316406;7.8898163;0.9100647;3
39432686570305;3.508255;7.837143;0.79634094;3
39432691514152;3.180252;7.8347473;0.9100647;3
39432696458000;2.661911;7.900589;1.2428589;3
39432701401848;2.048996;7.869461;1.5409393;3
39432706345695;1.5067139;7.8682556;1.8904877;3
39432711259025;0.8842163;7.941284;2.382492;3
39432716233391;0.0677948;7.900589;3.0169525;3
39432721146721;-0.6217346;7.656372;3.7471924;3
39432726090568;-0.7953186;7.493576;4.5971375;3
39432731034416;-0.6684265;7.489975;5.2292023;3
39432735978264;-0.46731567;7.474411;5.497345;3
39432740922111;-0.19078064;7.3415375;5.646988;3
39432745865959;0.08934021;7.082962;5.836136;3
39432750809807;0.306015;6.71904;6.065979;3
39432755753654;0.52389526;6.4006195;6.24794;3
39432760697502;0.8375244;6.758545;6.658539;3
39432765610832;1.1200409;7.6144714;7.4570007;3
39432770554680;0.8040161;7.9077606;7.631775;3
39432775498527;0.030685425;7.482788;7.1601257;3
39432780442375;-0.83361816;6.731018;6.5388336;3
39432785416740;-2.034317;6.2078857;6.0408325;3
39432790360588;-2.0486755;5.877487;5.7918396;3
39432795273918;-0.9712982;5.4764557;5.390808;3
39432800217766;-0.3440094;5.1604156;4.652191;3
39432805161613;0.119262695;5.014374;4.1075134;3
39432810105461;0.8842163;5.0766296;3.971054;3
39432815049309;1.4217072;5.402237;3.9255524;3
39432819993156;1.4971313;5.7793274;3.6358643;3
39432824937004;1.4935455;6.197113;3.1665955;3
39432829880852;1.5426178;6.5981445;2.3705292;3
39432834824699;1.7628937;6.806427;1.4571381;3
39432839768547;1.9891357;6.8543243;0.8932953;3
39432844681877;2.1268005;6.715454;0.6107788;3
39432849625725;2.47995;6.5753937;0.45994568;3
39432854569572;2.9875183;6.5047607;0.109191895;3
39432859513420;3.2436981;6.4760284;-0.077545166;3
39432864457268;2.9707642;6.557434;-0.067977905;3
39432869401115;2.5374146;6.5753937;0.15348816;3
39432874344963;2.2644653;6.4401245;0.5485382;3
39432879288811;2.0944824;6.1995087;1.0525208;3
39432884232658;1.776062;5.9229736;1.4990387;3
39432889176506;1.6898651;5.529129;1.9419556;3
39432894120354;2.175888;5.0083923;3.3724976;3
39432899033684;2.8606262;5.481247;3.8776703;3
39432903977531;3.1742706;6.3048553;2.686554;3
39432908921379;3.3478546;6.0678253;3.2707367;3
39432913865227;3.997879;5.769745;4.027313;3
39432918809074;4.918442;6.055847;3.14505;3
39432923722404;5.8569794;6.389847;1.9240112;3
39432928666252;6.7942963;6.489197;0.93400574;3
39432933610100;7.370102;6.44252;0.22891235;3
39432938553947;7.6334686;6.1600037;-0.08114624;3
39432943497795;7.777115;5.5829926;-0.7156067;3
39432948472160;8.103928;5.113739;-1.2255707;3
39432953416008;8.934723;5.2501984;-1.0041046;3
39432958329338;10.000137;5.901428;-0.6509552;3
39432963273186;10.614258;6.54068;-0.61026;3
39432968217033;10.659744;7.026703;-0.48216248;3
39432973160881;10.143784;7.319992;0.21453857;3
39432978104729;9.375244;7.52948;0.90766907;3
39432983048576;8.737198;7.5426483;0.70176697;3
39432987992424;8.567215;7.213455;-0.036849976;3
39432992936271;7.914795;7.3008423;0.28637695;3
39432997880119;6.785919;7.8203735;0.8956909;3
39433002793449;5.7564087;8.408157;1.0968018;3
39433007737297;5.132721;8.730179;1.6438751;3
39433012681145;5.041748;8.73735;2.6434631;3
39433017624992;5.337433;8.545822;3.010971;3
39433022568840;5.963516;8.417725;2.7727509;3
39433027482170;6.4782715;8.432098;2.8517609;3
39433032426018;6.682968;8.532654;3.0169525;3
39433037369865;6.6326904;8.651169;3.0696259;3
39433042313713;6.520172;8.732574;3.112732;3
39433047288078;6.410034;8.744537;3.1151123;3
39433052201408;6.365738;8.7960205;3.371292;3
39433057145256;5.9407654;8.681091;3.7376099;3
39433062119621;5.2296906;8.4644165;4.021332;3
39433067032951;4.808319;8.8750305;4.2427826;3
39433071976799;4.6167755;9.649551;4.4833984;3
39433076920646;4.214554;10.181061;4.7359924;3
39433081864494;3.3789673;10.169083;4.828171;3
39433086777824;2.512268;9.99791;4.6605835;3
39433091721672;1.8490753;9.916504;4.300247;3
39433096665520;1.3295441;9.825516;3.8417664;3
39433101609367;0.8255615;9.843475;3.3401794;3
39433106553215;0.47720337;9.994308;2.8637238;3
39433111527580;0.3634796;10.127197;2.3705292;3
39433116440910;0.52627563;10.127197;2.003006;3
39433121384758;0.95962524;9.991913;1.7420502;3
39433126328605;1.7485199;9.975159;1.6367035;3
39433131272453;2.819931;10.114029;1.9491425;3
39433136185783;3.7835999;10.133179;2.7607727;3
39433141160148;4.3162994;9.854248;3.6681824;3
39433146103996;4.7987366;9.744125;4.357712;3
39433151017326;5.7791595;9.214996;4.904785;3
39433155991691;7.2695465;8.411743;5.2770844;3
39433160935539;7.7316284;8.590118;5.2064514;3
39433165879387;7.445526;9.212601;5.2459564;3
39433170792717;7.2611694;9.331116;5.065201;3
39433175736564;7.1630096;8.892975;4.611496;3
39433180680412;7.136673;8.411743;3.9902039;3
39433185624260;7.034912;8.248947;2.9571075;3
39433190537590;6.8314056;8.254929;1.8940735;3
39433195481437;6.7284546;8.138809;1.0333557;3
39433200455803;6.8984528;7.8790283;-0.05001831;3
39433205399650;6.686569;7.9185333;-0.8341217;3
39433210312980;6.260391;7.9772034;-1.0950775;3
39433215256828;6.23526;8.100494;-1.0424042;3
39433220200676;6.429184;8.5434265;-1.0843048;3
39433225144523;6.7284546;8.906143;-0.8460846;3
39433230088371;7.219269;8.957626;-0.2678833;3
39433235032219;7.2839203;8.606873;0.063705444;3
39433239976066;6.9295807;8.043045;-0.4618225;3
39433244919914;6.681778;7.513916;-1.1118469;3
39433249863762;6.7823334;7.327179;-1.1250153;3
39433254807609;7.4203796;7.5270844;-0.9143219;3
39433259751457;8.175751;8.071762;-0.99812317;3
39433264695305;8.441513;8.398575;-1.017273;3
39433269639152;8.1901245;8.326752;-0.39598083;3
39433274583000;7.6957245;8.208237;-0.065582275;3
39433279526848;7.2731476;8.078949;0.015823364;3
39433284470695;6.721283;7.7449646;0.49586487;3
39433289414543;6.3920746;7.394211;1.041748;3
39433294327873;6.626709;7.1404266;1.5361481;3
39433299271721;7.1163177;7.027893;2.0628662;3
39433304215568;7.325821;6.844742;2.6733856;3
39433309159416;7.3006744;6.4796295;3.1163177;3
39433314103264;7.06485;5.9864197;3.4203796;3
39433319047111;6.5776215;5.450119;3.5245209;3
39433323990959;5.965912;4.971283;3.5329132;3
39433328934807;5.5146027;4.5068054;3.5783997;3
39433333878654;5.2464447;4.2147064;3.5137482;3
39433338822502;5.2404633;3.9286041;3.385666;3
39433343735832;5.8138733;3.722702;3.2408142;3
39433348679680;7.0277405;3.7047424;3.215683;3
39433353623527;8.666565;3.93219;3.268341;3
39433358567375;10.686081;4.50441;3.2132874;3
39433363511223;12.485321;5.1029663;3.30307;3
39433368455070;13.966141;5.433365;3.4191895;3
39433373398918;15.280548;5.339981;3.4694672;3
39433378342766;16.140076;4.895859;3.2946777;3
39433383286613;16.222672;4.296112;3.0923767;3
39433388230461;15.671997;3.8112946;2.899643;3
39433393174309;14.740662;3.5215912;2.7990875;3
39433398087639;13.909866;3.410263;2.5034027;3
39433403031486;13.055145;3.2450562;2.0509033;3
39433407975334;11.873596;2.9589539;1.635498;3
39433412919182;10.3461;2.7063599;1.3015137;3
39433417863029;8.791061;2.7171326;1.2272949;3
39433422806877;7.4981995;2.9026947;1.2296906;3
39433427750725;6.6159363;3.0583038;1.2045441;3
39433432694572;6.0556946;3.061905;1.2320862;3
39433437638420;5.6331177;3.0750732;1.1135712;3
39433442582268;5.48468;3.1768188;0.79034424;3
39433447526115;5.9144287;3.401886;0.54016113;3
39433452469963;6.7009277;3.4641266;0.27679443;3
39433457383293;7.432358;3.322876;-9.3078613E-4;3
39433462327141;8.028519;2.9350128;-0.2559204;3
39433467270988;8.674942;2.4860992;-0.44744873;3
39433472214836;9.211243;1.8444519;-0.33493042;3
39433477158684;9.905563;1.5679169;-0.2642975;3
39433482102531;11.07753;2.1485138;-0.16732788;3
39433487046379;11.660522;2.5399628;-0.14338684;3
39433491990227;11.39357;2.3963165;-0.101486206;3
39433496934074;10.390396;1.7594604;-0.10269165;3
39433501877922;9.066406;0.93226624;-0.30619812;3
39433506821770;7.943512;0.26667786;-0.5408325;3
39433511735100;7.157028;-0.14512634;-0.6976471;3
39433516678947;6.3513794;-0.37019348;-0.6832886;3
39433521622795;5.3410187;-0.562912;-0.7108154;3
39433526566643;4.3079224;-1.0297852;-0.7946167;3
39433531510490;3.1910248;-2.0006409;-0.90834045;3
39433536454338;2.5398102;-2.7811432;-0.7072296;3
39433541398186;2.7624664;-2.9798737;0.097229004;3
39433546342033;3.163498;-2.7356567;1.6486664;3
39433551285881;3.13237;-2.4423676;3.6526184;3
39433556229729;2.574524;-2.5393372;4.5229034;3
39433561173576;1.8335114;-3.0421143;4.5456543;3
39433566117424;1.4492493;-3.6215057;4.2930603;3
39433571030754;1.5258636;-4.095566;3.6262817;3
39433575974602;1.7952118;-4.531311;2.8110504;3
39433580918449;2.238144;-4.9443054;2.2364502;3
39433585862297;2.5086823;-5.326187;1.6247253;3
39433590806145;2.0657501;-5.886429;0.77957153;3
39433595749992;0.95962524;-6.6645355;-0.2451477;3
39433600693840;-0.17163086;-7.2571106;-1.1728973;3
39433605607170;-1.4405518;-7.6318054;-1.6840515;3
39433610551018;-3.1200867;-7.84848;-1.7319489;3
39433615494865;-5.037842;-7.8807983;-1.6601105;3
39433620438713;-6.547394;-7.88678;-1.2926025;3
39433625382561;-7.1471405;-7.989731;-0.75390625;3
39433630326408;-6.6850586;-8.188446;0.2815857;3
39433635270256;-5.829132;-8.318939;1.3470001;3
39433640183586;-5.492737;-8.339279;2.1071625;3
39433645127434;-5.7285767;-8.481735;2.4746704;3
39433650071281;-6.023056;-8.965378;2.4112244;3
39433655015129;-5.976364;-9.487305;2.2927094;3
39433659958977;-5.192276;-9.859604;2.2747498;3
39433664902824;-4.4548492;-10.369568;1.6067657;3
39433669846672;-4.639206;-11.260208;0.45037842;3
39433674790520;-6.8035736;-12.193954;-0.5121002;3
39433679734367;-11.013763;-12.738632;-0.6425781;3
39433684678215;-16.174469;-12.6883545;0.26602173;3
39433689591545;-20.932953;-12.164017;1.9383698;3
39433694535393;-24.44165;-11.263809;3.971054;3
39433699479240;-26.395325;-9.9170685;5.8660583;3
39433704423088;-26.748459;-8.30217;7.3923645;3
39433709336418;-25.696213;-6.9482574;8.473343;3
39433714310783;-24.303986;-5.9450836;8.729523;3
39433719224113;-24.053787;-5.1741486;7.125412;3
39433724167961;-24.665512;-4.6402435;3.7483826;3
39433729142326;-24.77803;-4.1422577;-0.30978394;3
39433734086174;-23.919708;-3.6454468;-4.085449;3
39433739030021;-22.674728;-3.2611847;-6.9261627;3
39433743973869;-21.748169;-2.9092407;-9.011505;3
39433748917717;-21.992386;-2.5536957;-10.634781;3
39433753861564;-25.753677;-1.4308167;-12.341843;3
39433758805412;-38.110153;2.7279053;-14.460709;3
39433763749260;-39.532303;11.999451;-16.046875;3
39433768693107;-39.3683;22.733856;-13.489868;3
39433773636955;-39.473648;26.136017;-4.9844666;3
39433778580803;-39.532303;19.824905;4.9454803;3
39433783494133;-39.52272;12.217331;8.6540985;3
39433788407463;-34.128586;10.704193;7.441437;3
39433793351311;-23.934082;11.444;7.7083893;3
39433798295158;-20.433762;10.081696;9.006058;3
39433803239006;-19.835205;7.4444885;7.430664;3
39433808182854;-18.433395;6.1719666;2.8912659;3
39433813126701;-17.612183;5.750595;-0.7958069;3
39433818070549;-18.314896;4.859955;-2.8248901;3
39433823014396;-19.883087;3.4138489;-3.9274292;3
39433827958244;-22.13124;2.3735657;-4.168045;3
39433832902092;-23.60608;2.4190521;-3.6592712;3
39433837845939;-24.120834;3.0128174;-2.7327118;3
39433842789787;-23.261307;2.8775482;-1.1106415;3
39433847733635;-20.971252;1.7618561;1.2177124;3
39433852677482;-18.160461;0.69403076;3.0696259;3
39433857621330;-15.373611;0.2558899;4.4558716;3
39433862565178;-13.051239;0.322937;5.733185;3
39433867509025;-11.775131;0.5898895;6.7495117;3
39433872452873;-11.662598;0.9693756;7.229553;3
39433877396721;-12.365295;1.3261108;7.0607605;3
39433882310051;-13.524094;1.6972046;6.4466553;3
39433887253898;-14.884003;2.1138;5.608673;3
39433892197746;-16.10025;2.4274445;4.7790833;3
39433897141594;-17.180038;2.5591125;4.102722;3
39433902085441;-18.336441;2.635727;3.3892517;3
39433907029289;-19.06427;2.7003784;2.7631683;3
39433911973137;-19.126526;2.6644592;2.3609467;3
39433916886467;-18.590225;2.4190521;2.109558;3
39433921799797;-17.707962;2.2359009;2.0293427;3
39433926774162;-16.758652;2.097046;2.1837769;3
39433931718010;-15.829712;2.0323944;2.544098;3
39433936631340;-15.040817;2.0611267;3.1402588;3
39433941605705;-14.5559845;2.1544952;3.7603607;3
39433946549553;-14.466202;2.3065338;4.318207;3
39433951493400;-14.579941;2.374771;4.6893005;3
39433956406730;-14.5954895;2.4118805;4.94429;3
39433961350578;-14.485367;2.4717255;5.128647;3
39433966324943;-14.369247;2.5411682;5.1705475;3
39433971238273;-14.293823;2.4717255;5.1753235;3
39433976212639;-14.186081;2.2766113;4.9969635;3
39433981125969;-14.077148;2.0647125;4.7240295;3
39433986100334;-13.84491;1.8240967;4.2415924;3
39433991013664;-13.416351;1.4817352;3.7531738;3
39433995988029;-12.819;1.2004089;3.5017853;3
39434000901359;-12.135452;1.0567627;3.4754486;3
39434005845207;-11.502182;0.9597931;3.4993896;3
39434010789055;-10.9778595;0.68925476;3.56044;3
39434015702385;-10.599579;0.41630554;3.4467163;3
39434020646232;-10.266785;0.17927551;3.3162384;3
39434025590080;-9.802307;-0.036193848;3.3198242;3
39434030533928;-9.352188;-0.30195618;3.4143982;3
39434035477775;-8.935608;-0.5305939;3.6083221;3
39434040421623;-8.287964;-0.7592468;3.7507782;3
39434045395988;-7.482315;-0.8574066;3.7208557;3
39434050309318;-6.635971;-0.855011;3.6502228;3
39434055253166;-5.942856;-0.79037476;3.3808746;3
39434060197014;-5.511902;-0.8190918;3.0013885;3
39434065140861;-5.1862793;-0.8861389;2.5273438;3
39434070084709;-4.848694;-0.9124756;2.1179352;3
39434075028557;-4.6655426;-0.8969116;1.9144287;3
39434079972404;-4.4752045;-0.83825684;1.9443512;3
39434084916252;-4.1711426;-0.7783966;2.058075;3
39434089860100;-3.8024292;-0.80114746;2.0652618;3
39434094803947;-3.5342865;-0.81192017;1.9862518;3
39434099747795;-3.3798523;-0.87416077;1.8605652;3
39434104661125;-3.0267181;-0.8514252;1.7599945;3
