t;x;y;z;a
251550456868173;6.445191;5.741296;4.781221;3
251550461872866;6.4284315;5.7245364;4.781221;3
251550467116250;6.3901243;5.710171;4.7788267;3
251550471882712;6.445191;5.7029886;4.793192;3
251550476887635;6.459556;5.705383;4.795586;3
251550481892481;6.4619503;5.710171;4.7668557;3
251550486866943;6.4667387;5.6982;4.7141833;3
251550491871866;6.4667387;5.707777;4.6662993;3
251550496876789;6.4906807;5.705383;4.618415;3
251550501881481;6.5002575;5.707777;4.5896845;3
251550507067327;6.5577183;5.729325;4.5537715;3
251550511891327;6.588843;5.7245364;4.498705;3
251550516865712;6.6391215;5.7125654;4.489128;3
251550521870635;6.6654577;5.705383;4.4675803;3
251550526875327;6.655881;5.710171;4.450821;3
251550531880250;6.631939;5.710171;4.450821;3
251550536885173;6.591237;5.729325;4.462792;3
251550541890020;6.55293;5.731719;4.4556093;3
251550547055943;6.540959;5.7389016;4.474763;3
251550551899866;6.5385647;5.7245364;4.5274353;3
251550556874327;6.4787097;5.7365074;4.5178585;3
251550561879020;6.4523735;5.74369;4.489128;3
251550566883943;6.397307;5.765238;4.477157;3
251550571888866;6.3781533;5.781997;4.441244;3
251550576863250;6.327875;5.803545;4.4460325;3
251550581868174;6.3182983;5.825093;4.414908;3
251550586990020;6.3087215;5.81791;4.3766007;3
251550591877789;6.2967505;5.837064;4.331111;3
251550596882712;6.303933;5.8466406;4.283227;3
251550601887635;6.2991447;5.9064956;4.295198;3
251550606892481;6.2991447;5.9064956;4.295198;3
251550611866943;6.31351;5.90889;4.285621;3
251550616871866;6.327875;5.9184666;4.297592;3
251550621876789;6.3422403;5.925649;4.3047748;3
251550627022404;6.3805475;5.923255;4.3382936;3
251550631886404;6.397307;5.901707;4.390966;3
251550636891327;6.3805475;5.932832;4.429273;3
251550641865712;6.375759;5.935226;4.426879;3
251550646870635;6.363788;5.9448028;4.4364557;3
251550651875328;6.337452;5.935226;4.3981485;3
251550656880251;6.2967505;5.9424086;4.39336;3
251550661885174;6.303933;5.9400144;4.3885717;3
251550667031251;6.2847795;5.949591;4.357447;3
251550671894943;6.2752028;5.9639564;4.268862;3
