t;x;y;z;a
256366268693450;-2.3175871;7.4723034;6.26802;3
256366274248527;-2.3080103;7.48188;6.3230867;3
256366280050911;-2.2936451;7.505822;6.244078;3
256366284258296;-2.207454;7.515399;6.1890116;3
256366289263219;-2.0973208;7.515399;6.136339;3
256366294268142;-1.9656396;7.52737;6.042965;3
256366299242373;-1.8100165;7.513005;5.935226;3
256366304247296;-1.7238252;7.5465236;5.8226986;3
256366309252219;-1.7070658;7.5944076;5.695806;3
256366314257065;-1.70946;7.61835;5.5856724;3
256366319434604;-1.721431;7.627927;5.497087;3
256366324266912;-1.7190368;7.6470804;5.434838;3
256366329271835;-1.7597382;7.651869;5.4300494;3
256366334246065;-1.7549498;7.6470804;5.473145;3
256366339250989;-1.7238252;7.656657;5.5258174;3
256366344255912;-1.6543933;7.675811;5.631162;3
256366349260835;-1.5586253;7.6949644;5.707777;3
256366354265681;-1.376666;7.7332716;5.813122;3
256366359532450;-1.1827357;7.7691846;5.9041014;3
256366364275527;-0.9935937;7.795521;5.9998693;3
256366369249758;-0.830788;7.85777;6.0740895;3
256366374254681;-0.6967127;7.9152308;6.1530986;3
256366379259527;-0.62249243;7.9367785;6.1746464;3
256366384264450;-0.31603462;7.9822683;6.227319;3
256366389269373;0.89303726;8.286332;6.3805475;3
256366394243604;2.3989902;8.664616;6.5505357;3
256366399455527;2.789245;9.016563;6.4643445;3
256366404253450;2.3654714;9.198523;6.2488666;3
256366409258296;2.2505496;9.260772;6.0621185;3
256366414263220;2.4899697;9.232041;5.9567738;3
256366419268143;2.6192567;9.210494;5.801151;3
256366424242373;2.4660277;9.23683;5.619191;3
256366429247296;2.078167;9.210494;5.451597;3
256366434252220;1.6711528;9.095572;5.327099;3
256366439465143;1.103727;8.9040365;5.1882353;3
256366444261989;0.58897364;8.698134;5.0517654;3
256366449266912;0.1412579;8.585608;4.867412;3
256366454271835;-0.30166942;8.523358;4.685453;3
256366459246066;-0.6751649;8.513782;4.4819455;3
256366464250989;-0.878672;8.508993;4.307169;3
256366469255912;-0.9720459;8.485051;4.1156325;3
256366474260758;-0.94570965;8.480263;3.8738184;3
256366479433143;-0.85473;8.432379;3.7469256;3
256366484270604;-0.7398083;8.389283;3.620033;3
256366489244835;-0.61530983;8.3390045;3.4859576;3
256366494249758;-0.5243302;8.331821;3.3997664;3
256366499254681;-0.48841715;8.334216;3.3327289;3
256366504259604;-0.46447513;8.391677;3.2968156;3
256366509264451;-0.49559975;8.468291;3.2944214;3
256366514269374;-0.5674258;8.564059;3.3135753;3
256366519578912;-0.60812724;8.664616;3.3446999;3
256366524278989;-0.6679823;8.7053175;3.41892;3
256366529253451;-0.7517793;8.767567;3.5338416;3
256366534258374;-0.78290397;8.779537;3.5793316;3
