t;x;y;z;a
58678071880677;3.857483;0.43605042;9.52446;3
58678076855042;4.0346527;0.41448975;9.631012;3
58678081798890;4.1328125;0.46476746;9.669312;3
58678086712220;4.210617;0.5940552;9.660934;3
58678091656068;4.2920227;0.6144104;9.462219;3
58678096599915;4.3315277;0.5940552;9.146179;3
58678101543763;4.3865967;0.6036377;8.79184;3
58678106487611;4.392578;0.6251831;8.565582;3
58678111431458;4.396179;0.58807373;8.45665;3
58678116344788;4.628418;0.6227875;8.587143;3
58678121288636;4.9707794;0.7089844;8.995346;3
58678126232484;5.3155518;0.79278564;9.031265;3
58678131176331;5.5489807;0.8238983;8.770294;3
58678136120179;5.570526;0.8921356;8.399185;3
58678141064027;5.289215;0.84664917;8.020905;3
58678146007874;4.9360657;0.82510376;7.773102;3
58678150951722;4.5996857;0.9388275;7.697693;3
58678155865052;4.2465363;0.9747467;7.8509216;3
58678160808900;3.70784;1.0334015;8.205261;3
58678165783265;3.261322;1.1950073;8.583542;3
58678170696595;3.3511047;1.3087311;8.326172;3
58678175670960;3.1248474;1.1997986;7.9371033;3
58678180614808;2.7872772;1.12677;8.016113;3
58678185528138;2.6747437;1.1207886;8.114273;3
58678190471986;2.9177551;1.1830292;7.9299316;3
58678195415833;3.0781708;1.0824738;7.8197937;3
58678200329163;3.2433624;1.0645294;7.7994385;3
58678205273011;3.494751;1.1519165;7.9023895;3
58678210216859;3.6898804;1.3841553;8.053223;3
58678215160706;3.6982574;1.5469513;8.141815;3
58678220104554;3.6144714;1.5768738;8.074783;3
58678225048402;3.7820587;1.3015442;8.040054;3
58678229992249;4.391388;0.78678894;7.599533;3
58678234936097;4.886978;1.4272461;7.7276154;3
58678239849427;4.909729;1.8629913;8.236389;3
58678244793275;4.0573883;1.944397;8.503342;3
58678249737122;3.6982574;1.8761597;8.158569;3
58678254711488;3.9065552;1.5900421;7.5265045;3
58678259655335;3.8455048;1.324295;7.188919;3
58678264568665;3.6240387;1.4523773;7.1194916;3
58678269512513;3.45047;1.7684174;7.3277893;3
58678274456361;3.419342;1.8881226;7.658188;3
58678279400208;3.518692;1.6870117;8.018509;3
58678284344056;3.5905304;1.3673859;8.175339;3
58678289287904;3.6144714;1.166275;8.247162;3
58678294201234;3.54982;1.1447296;8.351303;3
58678299145081;3.419342;1.2021942;8.480591;3
58678304088929;3.3044128;1.2955627;8.682907;3
58678309032777;3.2493591;1.2979584;8.889999;3
58678313976624;3.1248474;1.1830292;9.036041;3
58678318920472;2.6424255;0.9208679;9.433487;3
58678323833802;2.8255768;0.79039;9.932678;3
58678328777650;4.253723;0.80714417;9.456238;3
58678333752015;4.1280212;0.72094727;8.41835;3
58678338695863;3.6982574;0.6575012;8.18132;3
58678343639710;3.9400787;0.6132202;8.700867;3
58678348553040;4.119644;0.61680603;9.18689;3
58678353496888;4.166336;0.6419525;9.129425;3
58678358440736;4.1004944;0.6431427;8.9618225;3
58678363384583;3.9125519;0.5892792;8.868454;3
58678368328431;3.5905304;0.56533813;8.857681;3
58678373241761;3.230194;0.6108246;8.857681;3
58678378185609;2.9285278;0.6838379;8.916336;3
58678383129456;2.742981;0.64793396;9.127029;3
58678388073304;2.56221;0.6431427;9.220398;3
58678393017152;2.5035553;0.6527252;9.234772;3
58678397960999;2.6101074;0.6634979;9.596298;3
58678402904847;2.8997955;0.6024475;9.987747;3
58678407848695;3.2469635;0.46955872;10.181671;3
58678412792542;3.592926;0.34266663;10.349274;3
58678417705872;3.9304962;0.3582306;10.727554;3
58678422680238;4.0466156;0.41448975;10.922684;3
58678427624085;3.9580383;0.50068665;10.506088;3
58678432567933;3.8275452;0.4767456;9.927887;3
58678437481263;3.7269897;0.31993103;9.627411;3
58678442425111;3.6731262;0.13916016;9.4717865;3
58678447368958;3.6467896;0.045791626;9.203644;3
58678452282288;3.6755219;0.03741455;8.997742;3
58678457226136;3.778473;0.082901;9.115051;3
58678462169984;3.7653046;0.08409119;9.213226;3
58678467144349;3.4875793;0.07331848;8.9223175;3
58678472057679;3.1535797;0.05177307;8.703247;3
58678477001527;2.9716187;0.013473511;8.866058;3
58678481945374;3.1056976;0.006286621;8.806198;3
58678486889222;3.4001923;-0.08708191;8.839722;3
58678491833070;3.6551666;-0.10624695;9.043228;3
58678496776917;3.8479004;-0.12181091;9.246735;3
58678501720765;3.8826141;-0.10145569;9.305389;3
58678506664613;3.7772675;-0.08589172;9.359268;3
58678511608460;3.6827087;-0.10145569;9.411942;3
58678516521790;3.7688904;-0.12420654;9.340118;3
58678521465638;3.778473;-0.19721985;9.353287;3
58678526409486;3.7305908;-0.29060364;9.4670105;3
58678531353333;3.8119965;-0.4043274;9.756699;3
58678536297181;3.7581177;-0.46417236;10.124207;3
58678541241029;3.5330658;-0.427063;10.31575;3
58678546184876;3.3139954;-0.37678528;10.417496;3
58678551098206;3.2984314;-0.39593506;10.462997;3
58678556072572;3.616867;-0.5132599;10.482147;3
58678560985902;3.984375;-0.5527649;10.49411;3
58678565929749;4.2082367;-0.4761505;10.519257;3
58678570904115;4.3183594;-0.3863678;10.434265;3
58678575847962;4.454834;-0.31573486;10.283432;3
58678580791810;4.313568;-0.27981567;10.099075;3
58678585735658;4.032257;-0.3217163;9.872818;3
58678590679505;3.8826141;-0.33129883;9.718399;3
58678595592835;3.8718414;-0.25468445;9.733963;3
58678600506165;3.9065552;-0.16729736;9.619034;3
58678605450013;3.9065552;-0.11820984;9.379623;3
58678610393861;3.9556427;-0.081100464;9.352081;3
58678615337708;3.920929;-0.073913574;9.226395;3
58678620281556;3.7533264;-0.073913574;9.143784;3
58678625225404;3.5079193;-0.0368042;9.232376;3
58678630138734;3.2649078;-0.0032958984;9.331726;3
58678635113099;3.0985107;0.017059326;9.575943;3
58678640056947;3.0661926;0.03741455;9.854858;3
58678644970277;3.173935;0.029037476;9.9817505;3
58678649944642;3.3786316;-0.010467529;9.858459;3
58678654888490;3.5941162;-0.022445679;10.022461;3
58678659801820;3.7545319;-0.008087158;10.339691;3
58678664745667;3.8514862;0.03741455;10.410324;3
58678669689515;3.7617035;0.08769226;10.346878;3
58678674633363;3.4516602;0.22415161;10.528839;3
58678679577210;2.8567047;0.47555542;10.556366;3
58678684521058;2.4640503;0.4671631;10.460602;3
58678689434388;3.039856;0.07571411;10.1397705;3
58678694378236;3.6635437;-0.15892029;9.744736;3
58678699322083;3.5570068;-0.06793213;9.58313;3
58678704265931;3.2733002;0.30316162;9.405945;3
58678709209779;3.3439178;0.4767456;9.520874;3
58678714153626;3.510315;0.43125916;9.974579;3
58678719097474;3.4049683;0.47555542;9.987747;3
58678724041322;3.1871033;0.5665283;9.50412;3
58678728954652;3.0135193;0.6443329;9.291031;3
58678733898499;2.9309235;0.66589355;9.386795;3
58678738842347;3.0254974;0.66589355;9.225189;3
58678743786195;3.190689;0.6622925;9.215607;3
58678748730042;3.328354;0.70658875;9.215607;3
58678753673890;3.3965912;0.72454834;9.285049;3
58678758617738;3.2912445;0.7413025;9.356873;3
58678763561585;3.2182312;0.73532104;9.395172;3
58678768474915;3.3379364;0.71736145;9.379623;3
58678773418763;3.565384;0.7197571;9.450241;3
58678778362611;3.676712;0.72813416;9.534042;3
58678783306458;3.5354614;0.7580719;9.597488;3
58678788250306;3.2517395;0.7832031;9.496933;3
58678793194154;3.043457;0.81791687;9.376022;3
58678798138001;3.051834;0.82151794;9.301804;3
58678803081849;3.1918945;0.8777771;9.178497;3
58678808025697;3.3906097;0.87657166;9.194061;3
58678812969544;3.6731262;0.88256836;9.288635;3
58678817882874;3.917328;0.91607666;9.324554;3
58678822826722;4.035843;0.9280548;9.251526;3
58678827770570;3.996338;0.95918274;9.154556;3
