t;x;y;z;a
252806260416785;5.9567738;7.4148426;2.681506;3
252806265971785;5.9304376;7.4507556;2.633622;3
252806270976708;5.8705826;7.441179;2.6120741;3
252806277325093;5.695806;7.489063;2.6527755;3
252806280986555;5.60722;7.4842744;2.7030537;3
252806285991247;5.509058;7.4866686;2.7700913;3
252806290996170;5.4659624;7.4866686;2.80361;3
252806295970555;5.4659624;7.4866686;2.837129;3
252806300975478;5.530606;7.505822;2.870648;3
252806305980401;5.566519;7.513005;2.873042;3
252806310985324;5.60722;7.513005;2.8419175;3
252806316110324;5.647922;7.501034;2.822764;3
252806320994939;5.671864;7.493851;2.8179753;3
252806325969324;5.7125654;7.4986396;2.837129;3
252806331035247;5.731719;7.503428;2.873042;3
252806335979170;5.74369;7.505822;2.8754363;3
252806340984093;5.779603;7.469909;2.8778305;3
252806345988786;5.793968;7.4723034;2.8874073;3
252806350993709;5.7843914;7.4603324;2.9161377;3
252806356093632;5.74369;7.477092;2.932897;3
252806361003478;5.6790466;7.4962454;2.9592333;3
252806365977939;5.5641246;7.503428;2.9376855;3
252806370982863;5.5042696;7.4842744;2.918532;3
252806375987786;5.45878;7.489063;2.896984;3
252806380992478;5.415684;7.491457;2.882619;3
252806385966863;5.425261;7.4986396;2.8538885;3
252806390971786;5.4539914;7.48188;2.861071;3
252806396131555;5.5018754;7.4842744;2.8874073;3
252806400981632;5.566519;7.48188;2.8993783;3
252806405986555;5.645528;7.4986396;2.8419175;3
252806410991247;5.671864;7.477092;2.789245;3
252806415996170;5.681441;7.45315;2.765303;3
252806420970632;5.683835;7.4746976;2.753332;3
252806425975478;5.6359506;7.455544;2.767697;3
252806430980401;5.6215854;7.45315;2.7868507;3
252806436068093;5.662287;7.4483614;2.822764;3
252806440990017;5.7029886;7.4483614;2.8538885;3
252806445994940;5.731719;7.465121;2.885013;3
252806450969401;5.753267;7.493851;2.930503;3
252806455974247;5.741296;7.505822;2.9496565;3
252806460979170;5.671864;7.491457;2.9400797;3
252806465984094;5.6000376;7.489063;2.918532;3
252806470988786;5.5401826;7.4962454;2.9017725;3
252806476098324;5.5042696;7.5082164;2.930503;3
252806480998632;5.48751;7.517793;2.930503;3
252806485973017;5.5042696;7.5201874;2.906561;3
252806490977940;5.5497594;7.5225816;2.837129;3
252806495982863;5.547365;7.503428;2.7940333;3
252806500987555;5.568913;7.503428;2.753332;3
252806505992478;5.556942;7.493851;2.6982653;3
252806510966863;5.566519;7.5106106;2.695871;3
252806516080478;5.5760956;7.5082164;2.6886885;3
252806520976709;5.566519;7.491457;2.7126305;3
252806525981632;5.57849;7.48188;2.695871;3
252806530986324;5.5760956;7.505822;2.6886885;3
252806535991248;5.590461;7.5465236;2.7269957;3
252806540996171;5.5737014;7.5441294;2.767697;3
252806545970555;5.530606;7.5321584;2.791639;3
252806550975478;5.4683566;7.5321584;2.813187;3
252806556082940;5.401319;7.5321584;2.8562827;3
252806560985325;5.363012;7.513005;2.8898015;3
252806565990248;5.3486466;7.5106106;2.920926;3
252806570994940;5.4204726;7.505822;2.8634653;3
252806575969402;5.506664;7.5082164;2.767697;3
252806580974248;5.583278;7.524976;2.7126305;3
252806585979171;5.662287;7.5321584;2.7126305;3
252806590984094;5.6790466;7.541735;2.7246015;3
252806596102017;5.671864;7.541735;2.719813;3
252806600993709;5.628768;7.536947;2.7605145;3
252806605968171;5.5856724;7.5225816;2.789245;3
252806610973017;5.5401826;7.5225816;2.8514943;3
252806615977940;5.499481;7.5225816;2.8682537;3
252806620982863;5.470751;7.5225816;2.8802247;3
252806625987786;5.4779334;7.5321584;2.9257145;3
252806630992479;5.470751;7.513005;2.942474;3
252806636156094;5.4563856;7.4986396;2.9712043;3
252806641002325;5.439626;7.513005;2.9400797;3
252806645976709;5.3845596;7.503428;2.8921957;3
252806650981632;5.4180784;7.4986396;2.8514943;3
252806655986556;5.401319;7.491457;2.777274;3
252806660991248;5.377377;7.491457;2.6886885;3
252806665996171;5.353435;7.4723034;2.6312277;3
252806670970556;5.327099;7.479486;2.5713725;3
252806676070940;5.2840033;7.489063;2.5258827;3
252806680980402;5.279215;7.467515;2.4971523;3
252806685985325;5.279215;7.457938;2.4827871;3
252806690990017;5.243302;7.4746976;2.5091233;3
252806695994940;5.195418;7.455544;2.5761611;3
252806700969325;5.1140146;7.4627266;2.6312277;3
252806705974248;4.9440265;7.469909;2.5929205;3
252806710979171;4.853047;7.429208;2.5809495;3
252806716086017;4.8602295;7.3885064;2.6431987;3
252806720988786;4.853047;7.369353;2.669535;3
252806725993710;4.867412;7.371747;2.6910827;3
252806730968094;4.8865657;7.381324;2.6886885;3
252806735973017;4.9081135;7.357382;2.6503813;3
252806740977940;4.903325;7.3286514;2.5929205;3
252806745982863;4.8602295;7.3166804;2.542642;3
252806750987556;4.7884035;7.3310456;2.4971523;3
252806756240787;4.7500963;7.311892;2.4708161;3
252806760997402;4.6902413;7.28795;2.4851813;3
252806765971787;4.6160207;7.2831616;2.4851813;3
252806770976710;4.534618;7.290344;2.4827871;3
252806775981633;4.4196963;7.273585;2.4732103;3
252806780986556;4.331111;7.2472486;2.4181437;3
252806785991248;4.2042184;7.2448545;2.372654;3
252806790996171;4.0557775;7.2304893;2.2840683;3
252806796120402;4.0198646;7.2209125;2.2385786;3
252806801006017;3.9193082;7.201759;2.1308396;3
252806805980402;3.8115692;7.1826053;1.9991584;3
252806810985325;3.7445314;7.177817;1.9129672;3
252806815990248;3.6487634;7.1514807;1.8363527;3
252806820994941;3.5913026;7.120356;1.7238252;3
252806825969402;3.596091;7.0724716;1.6400281;3
252806830974248;3.7181952;7.050924;1.6519991;3
252806836081402;3.9193082;7.0102224;1.7717092;3
252806840984094;4.074931;6.9647326;1.9847932;3
252806845988787;4.220978;6.9383965;2.171541;3
252806850993710;4.297592;6.8881183;2.3750482;3
252806855968171;4.3646297;6.823475;2.542642;3
252806860973018;4.4005427;6.7731967;2.6551697;3
252806865977941;4.414908;6.739678;2.7988217;3
252806870982864;4.4077253;6.715736;2.896984;3
252806876083787;4.378995;6.679823;2.956839;3
252806880992479;4.321534;6.6630635;2.9376855;3
252806885966864;4.175488;6.6415157;2.8562827;3
252806890971787;3.9863458;6.631939;2.6862943;3
252806895976710;3.7948096;6.612785;2.504335;3
252806900981633;3.632004;6.5840545;2.2625206;3
252806905986325;3.4691982;6.5720835;2.030283;3
252806910991248;3.2225955;6.5816603;1.7477672;3
252806916110325;2.980781;6.5720835;1.4173675;3
252806921001095;2.693477;6.531382;1.0702082;3
252806925975479;2.4013844;6.4667387;0.6919243;3
252806930980402;2.1499932;6.447585;0.33758244;3
252806935985325;2.0231004;6.4140663;0.038307227;3
252806940990249;2.042254;6.3589997;-0.12689269;3
252806945994941;2.291251;6.291962;-0.15562311;3
252806950969402;2.5378537;6.227319;-0.090979666;3
252806955973402;2.791639;6.0860605;0.10534488;3
252806960979172;3.181894;5.93762;0.47405192;3
252806965984095;3.6391866;5.81791;1.0319009;3
252806970988787;4.0797195;5.705383;1.6903064;3
252806975993710;4.4963107;5.616797;2.327164;3
252806980968172;4.891354;5.521029;2.885013;3
252806985973018;5.1642933;5.4180784;3.3518825;3
252806990977941;5.3366756;5.341464;3.8235402;3
252806996076787;5.303157;5.29358;3.9839516;3
252807000987787;5.106832;5.2887917;3.8594532;3
252807005992479;4.7907977;5.2600613;3.53863;3
