t;x;y;z;a
39330361123217;-0.13331604;8.628418;4.8150024;3
39330366097582;-0.091415405;8.731369;4.7994385;3
39330371071947;-0.17163086;8.700241;4.7395782;3
39330376015795;-0.16204834;8.758911;4.634247;3
39330380959642;-0.1273346;8.766083;4.453476;3
39330385903490;-0.067474365;8.701447;4.2571564;3
39330390816820;0.042648315;8.579346;4.180542;3
39330395730150;0.11088562;8.600891;4.142227;3
39330400673998;0.11807251;8.711014;4.184128;3
39330405617845;0.035476685;8.794815;4.2260284;3
39330410561693;-0.13691711;8.812775;4.3086243;3
39330415505541;-0.24345398;8.877411;4.441513;3
39330420449388;-0.2649994;9.021072;4.4786224;3
39330425393236;-0.45054626;9.019867;4.5145264;3
39330430337084;-0.66363525;9.113251;4.4869995;3
39330435280931;-0.8216553;9.288025;4.458267;3
39330440194261;-0.99642944;9.355057;4.410385;3
39330445138109;-1.2119141;9.456818;4.3038483;3
39330450081957;-1.3531647;9.475967;4.124283;3
39330455025804;-1.5219574;9.428085;4.0404816;3
39330459969652;-1.6296997;9.475967;4.0177307;3
39330464913500;-1.7314453;9.538223;3.971054;3
39330469857347;-1.7637787;9.633987;4.082382;3
39330474801195;-1.6332855;9.707016;4.283493;3
39330479745043;-1.4082336;9.818344;4.3756714;3
39330484688890;-1.1197357;9.871017;4.422348;3
39330489632738;-1.029953;9.859039;4.334961;3
39330494576586;-1.0227661;9.888962;4.082382;3
39330499489916;-1.0395203;9.831512;3.9470978;3
39330504433763;-1.1508636;9.851852;3.8836517;3
39330509377611;-1.2430267;9.912903;3.915985;3
39330514321459;-1.2514191;9.90094;3.9878082;3
39330519265306;-1.2813416;9.861435;3.9866028;3
39330524209154;-1.4094238;9.72377;3.9099884;3
39330529122484;-1.6620178;9.545395;3.8992157;3
39330534066332;-1.9588928;9.489136;3.9662628;3
39330539040697;-2.1456451;9.515472;4.1039276;3
39330543984545;-2.2773285;9.516663;4.346939;3
39330548928392;-2.3766937;9.450836;4.5073547;3
39330553841722;-2.3683014;9.400558;4.508545;3
39330558785570;-2.1504364;9.34668;4.3601074;3
39330563729418;-1.8667297;9.321548;4.058441;3
39330568673265;-1.5674438;9.279648;3.7112732;3
39330573617113;-1.172409;9.240143;3.4323578;3
39330578560961;-0.88031006;9.191055;3.3617249;3
39330583504808;-0.65286255;9.16951;3.3282013;3
39330588448656;-0.4912567;9.13121;3.3413696;3
39330593392504;-0.30091858;9.140778;3.371292;3
39330598305834;-0.08303833;9.185074;3.3198242;3
39330603280199;0.042648315;9.119232;3.1797638;3
39330608224047;-0.01121521;8.971985;2.9618835;3
39330613137377;-0.2422638;8.890579;2.7559967;3
39330618081224;-0.4589386;8.878616;2.7356415;3
39330623025072;-0.53434753;8.829529;2.9307709;3
39330627999437;-0.5175934;8.841507;3.0947723;3
39330632912767;-0.4349823;8.788834;3.1438446;3
39330637856615;-0.2422638;8.730179;3.1438446;3
39330642800463;0.0055389404;8.684677;3.0313263;3
39330647744310;0.23538208;8.697845;2.8505554;3
39330652688158;0.3359375;8.763687;2.757187;3
39330657601488;0.27848816;8.744537;2.6578217;3
39330662545336;0.2844696;8.73497;2.6973267;3
39330667489183;0.306015;8.786438;2.702118;3
39330672433031;0.4149475;8.750519;2.615921;3
39330677407396;0.56817627;8.629623;2.386078;3
39330682351244;0.6591644;8.525467;2.1430664;3
39330687264574;0.77407837;8.387802;1.8665466;3
39330692208422;0.9165344;8.325562;1.6462708;3
39330697152269;1.2134247;8.305206;1.393692;3
39330702096117;1.6467743;8.327942;1.1746216;3
39330707039965;2.0466003;8.313583;1.0836334;3
39330711983812;2.4368591;8.271683;0.8454132;3
39330716897142;2.6726837;8.250137;0.49227905;3
39330721871508;2.6439514;8.224991;0.42404175;3
39330726784838;2.567337;8.16394;0.39649963;3
39330731728685;2.527832;8.145996;0.48388672;3
39330736672533;2.6367645;8.08374;0.6981659;3
39330741616381;2.7289429;8.069382;1.0094147;3
39330746560228;2.6595154;8.139999;1.2679901;3
39330751504076;2.5242462;8.233383;1.595993;3
39330756447924;2.4703674;8.284851;1.8892822;3
39330761391771;2.575714;8.257324;2.0880127;3
39330766305101;2.8378906;8.236969;2.1574402;3
39330771279467;3.068924;8.230988;2.2208862;3
39330776223314;3.2436981;8.219009;2.1538544;3
39330781167162;3.3873596;8.256119;2.089203;3
39330786111010;3.3945312;8.227386;1.7839508;3
39330791024340;3.432846;8.179504;1.4822693;3
39330795968187;3.4663544;8.141205;1.4391785;3
39330800912035;3.5489655;8.177109;1.3314362;3
39330805855883;3.7273254;8.27887;1.0345612;3
39330810799730;3.903305;8.283661;1.1985626;3
39330815743578;4.0266113;8.332733;1.6007843;3
39330820656908;4.0708923;8.374634;1.6857758;3
39330825600756;4.057724;8.396179;1.5385437;3
39330830544603;4.02182;8.411743;1.7815552;3
39330835488451;3.9392242;8.435684;2.1837769;3
39330840432299;3.8218994;8.445267;2.2568054;3
39330845376146;3.7428894;8.512299;1.9898376;3
39330850319994;3.7799988;8.579346;2.2424316;3
39330855263842;3.791977;8.665527;2.5788116;3
39330860207689;3.7345123;8.786438;2.3645325;3
39330865151537;3.7776031;8.803192;1.9371796;3
39330870095385;3.791977;8.859467;2.022171;3
39330875008715;3.728531;8.971985;2.1933594;3
39330879952562;3.729721;9.080917;1.8258362;3
39330884896410;3.62677;9.145569;1.3984833;3
39330889840258;3.3514404;9.183868;1.4954376;3
39330894784105;3.077301;9.193451;1.3960876;3
39330899727953;2.7660522;9.231766;1.3182678;3
39330904671801;2.2812347;9.343094;1.4607239;3
39330909615648;1.8095703;9.456818;1.8868866;3
39330914528978;1.4923401;9.515472;2.3310242;3
39330919472826;1.2301788;9.596878;2.563263;3
39330924416674;0.9273071;9.679474;2.698532;3
39330929360521;0.71183777;9.766861;2.7799377;3
39330934334886;0.7357788;9.859039;2.6207123;3
39330939248217;0.83992004;9.935654;2.5776215;3
39330944222582;0.8423157;9.953613;2.57164;3
39330949135912;0.721405;9.957199;2.484253;3
39330954079760;0.77168274;9.966782;2.3130646;3
39330959023607;0.97758484;9.991913;2.3681335;3
39330963967455;1.1786957;10.011078;2.5812073;3
39330968911302;1.3343201;10.014664;2.820633;3
39330973855150;1.4492493;10.030228;2.9798431;3
39330978768480;1.5210724;9.953613;3.0361176;3
39330983712328;1.4013672;9.874603;2.9726715;3
39330988656176;1.0733643;9.701019;2.9487152;3
39330993600023;0.6399994;9.587296;2.9259796;3
39330998543871;0.35868835;9.623215;3.0480804;3
39331003487719;0.22102356;9.604065;3.1462402;3
39331008431566;0.2856598;9.534622;3.0839996;3
39331013375414;0.43888855;9.413712;2.9451294;3
39331018319261;0.6531677;9.352661;2.7320404;3
39331023232592;0.98835754;9.351471;2.365738;3
39331028176439;1.250534;9.393372;2.0604706;3
39331033150804;1.4719849;9.386185;1.8018951;3
39331038064135;1.6156464;9.32872;1.7025452;3
39331043038500;1.7892303;9.285629;1.4439697;3
39331047982347;1.9592133;9.204224;1.2045441;3
39331052926195;2.088501;9.037827;1.2871399;3
39331057870043;2.1663055;8.926498;1.2620087;3
39331062783373;2.2022247;8.842697;0.9351959;3
39331067727220;2.238144;8.742142;0.9184418;3
39331072640551;2.3327026;8.612854;1.1518707;3
39331077584398;2.4344635;8.484772;1.1973572;3
39331082528246;2.5266418;8.342316;0.95913696;3
