t;x;y;z;a
254046924520328;7.383718;6.196194;1.163582;3
254046930075405;7.4244194;6.1938;1.1611878;3
254046935080328;7.4387846;6.2009826;1.1731589;3
254046940085251;7.45315;6.203377;1.1971009;3
254046945089944;7.467515;6.160281;1.2401965;3
254046950094867;7.4483614;6.145916;1.2761095;3
254046955099790;7.4483614;6.1626754;1.283292;3
254046961388713;7.4268136;6.136339;1.2761095;3
254046965109559;7.4028716;6.1004257;1.2641385;3
254046970084021;7.33344;6.0860605;1.2545617;3
254046975088713;7.2831616;6.0860605;1.2090719;3
254046980093636;7.1826053;6.0477533;1.1587936;3
254046985098559;7.1514807;6.021417;1.0749966;3
254046990072944;7.117962;6.030994;0.9840169;3
254046995077867;7.1347213;6.0142345;0.93134445;3
254047000278174;7.141904;6.0285997;0.8595184;3
254047005087713;7.16824;6.0142345;0.82121116;3
254047010092405;7.192182;6.019023;0.80684596;3
254047015097328;7.204153;6.0166287;0.78769237;3
254047020071713;7.2568254;6.0166287;0.80205756;3
254047025076636;7.3047094;6.007052;0.79726917;3
254047030081559;7.3645644;6.007052;0.78769237;3
254047034969944;7.3645644;6.030994;0.7589619;3
254047040006175;7.3430166;6.0142345;0.7541735;3
254047045096098;7.33344;5.995081;0.78529817;3
254047050070482;7.28795;5.995081;0.81642276;3
254047055075405;7.2472486;6.009446;0.8858546;3
254047060080328;7.2113357;6.0142345;0.93373865;3
254047065085252;7.1706343;5.9902925;0.9816227;3
254047070090175;7.180211;6.0118403;1.0031705;3
254047075094867;7.16824;6.021417;1.0103531;3
254047080405252;7.1945763;6.0621185;1.0151415;3
254047085104713;7.1969705;6.0645127;1.0151415;3
254047090079098;7.237672;6.093243;0.9840169;3
254047095084021;7.2711906;6.0980315;0.9600749;3
254047100088713;7.3071036;6.129156;0.94331545;3
254047105093636;7.3645644;6.1530986;0.92176765;3
254047110098559;7.386112;6.179435;0.90500826;3
254047115072944;7.405266;6.203377;0.89064306;3
254047120163482;7.4483614;6.1985884;0.8882488;3
254047125082790;7.467515;6.208165;0.92176765;3
254047130087482;7.4866686;6.2368956;0.9576807;3
254047135092406;7.491457;6.2488666;1.0151415;3
254047140097329;7.5465236;6.227319;1.0199299;3
254047145071790;7.560889;6.155493;1.0199299;3
254047150076636;7.5106106;6.105214;1.067814;3
254047155081559;7.457938;6.069301;1.1540052;3
254047160190175;7.4244194;6.0956373;1.2018893;3
254047165091175;7.513005;6.1219735;1.1372458;3
254047170096098;7.6710224;6.136339;1.0007763;3
254047175070483;7.8745294;6.1219735;0.8762778;3
254047180075406;8.085219;6.1387334;0.93373865;3
254047185080329;8.231265;6.169858;1.1324574;3
254047190085252;8.291121;6.191406;1.316811;3
254047195089944;8.042124;6.232107;1.4197617;3
254047200252713;7.680599;6.229713;1.3335704;3
254047205099790;7.335834;6.1938;1.1947067;3
254047210074175;7.053318;6.181829;1.0654198;3
254047215079098;6.859388;6.196194;1.0031705;3
