t;x;y;z;a
58512002853852;4.1172485;-0.6928253;9.526855;3
58512007828218;4.059784;-0.8209076;9.9219055;3
58512012802583;4.075348;-0.92985535;10.23555;3
58512017715913;4.214218;-1.0268097;10.436661;3
58512022659761;4.351883;-1.0447693;10.621002;3
58512027603608;4.374634;-1.0699158;10.755081;3
58512032516938;4.3734283;-1.1249695;10.770645;3
58512037430268;4.295624;-1.1465302;10.837692;3
58512042374116;4.1890717;-1.1560974;10.726349;3
58512047317964;4.082535;-1.1321564;10.694031;3
58512052261811;4.0573883;-1.1154022;10.547989;3
58512057205659;4.0466156;-1.1201935;10.346878;3
58512062149507;3.9879608;-1.1261749;10.114639;3
58512067093354;3.779663;-1.1058197;9.956619;3
58512072006684;3.6240387;-0.9944916;9.768677;3
58512076950532;3.577362;-0.94181824;9.456238;3
58512081894380;3.565384;-0.93104553;9.220398;3
58512086838227;3.601303;-0.8640137;8.965424;3
58512091782075;3.7018585;-0.8855591;8.848099;3
58512096725923;3.8455048;-0.86639404;8.856476;3
58512101669770;4.1376038;-0.84007263;8.627838;3
58512106613618;4.3889923;-0.87239075;8.542847;3
58512111557466;4.5051117;-0.8747864;8.643402;3
58512116501313;4.432083;-0.81492615;8.797821;3
58512121445161;4.5003204;-0.8173218;8.797821;3
58512126389009;4.4500427;-0.80773926;8.758316;3
58512131302339;4.4129333;-0.8304901;8.862473;3
58512136246186;4.1878815;-0.9358368;8.850494;3
58512141190034;4.0131073;-0.89393616;8.842117;3
58512146133882;3.8778229;-0.8340759;8.778671;3
58512151077729;3.7724915;-0.86520386;8.649384;3
58512156021577;3.7497406;-0.8352814;8.698471;3
58512160934907;3.6934814;-0.802948;8.751144;3
58512165878755;3.5797577;-0.8173218;8.77388;3
58512170853120;3.4648285;-0.8173218;8.709244;3
58512175796968;3.3774414;-0.8101349;8.666138;3
58512180740815;3.4085693;-0.80773926;8.624252;3
58512185684663;3.5486298;-0.842453;8.502136;3
58512190628511;3.8538818;-0.87597656;8.369263;3
58512195572358;4.226181;-0.8807678;8.26152;3
58512200516206;4.5206757;-0.8197174;8.12146;3
58512205429536;4.727768;-0.8005676;7.9742126;3
58512210342866;4.83432;-0.7263336;7.8437347;3
58512215286714;4.846283;-0.6581116;7.7599335;3
58512220261079;4.791214;-0.56233215;7.6773376;3
58512225174409;4.6667175;-0.45220947;7.616287;3
58512230118257;4.5434113;-0.37678528;7.595932;3
58512235062104;4.427292;-0.32531738;7.583969;3
58512239975434;4.2704773;-0.29060364;7.658188;3
58512244919282;3.996338;-0.29537964;7.611496;3
58512249863130;3.7186127;-0.28102112;7.4905853;3
58512254806977;3.5761566;-0.20559692;7.425949;3
58512259750825;3.5629883;-0.17327881;7.4666443;3
58512264725190;3.6671448;-0.16369629;7.540863;3
58512269638520;3.795227;-0.12420654;7.6330414;3
58512274582368;3.8718414;-0.10864258;7.7515564;3
58512279495698;3.9005737;-0.10385132;7.810211;3
58512284439546;3.898178;-0.1409607;7.8664856;3
58512289383393;3.9424744;-0.1337738;8.017319;3
58512294327241;4.0214844;-0.16011047;8.133438;3
58512299271089;4.1052856;-0.16011047;8.226807;3
58512304214936;4.1795044;-0.18765259;8.244766;3
58512309158784;4.169922;-0.25228882;8.245956;3
58512314102632;4.10289;-0.23912048;8.262726;3
58512319046479;4.059784;-0.29777527;8.263916;3
58512323990327;4.016693;-0.3001709;8.19928;3
58512328903657;4.075348;-0.35404968;8.265121;3
58512333847505;4.099289;-0.36242676;8.314194;3
58512338821870;4.0334473;-0.38397217;8.318985;3
58512343765718;3.9712067;-0.4043274;8.311798;3
58512348709565;3.9831696;-0.43904114;8.336945;3
58512353653413;4.059784;-0.48094177;8.381241;3
58512358566743;4.2070312;-0.49649048;8.43869;3
58512363510591;4.351883;-0.4881134;8.394409;3
58512368454438;4.495529;-0.53240967;8.381241;3
58512373398286;4.535034;-0.5659332;8.591919;3
58512378311616;4.4727936;-0.63417053;8.734375;3
58512383255464;4.391388;-0.6652832;8.636215;3
58512388199311;4.3614655;-0.6856384;8.727203;3
58512393143159;4.335129;-0.6748657;9.058792;3
58512398087007;4.34111;-0.7371216;9.067169;3
58512403030854;4.3219604;-0.76704407;8.901978;3
58512407944184;4.3303375;-0.7526703;9.018097;3
58512412888032;4.3698425;-0.73591614;9.282654;3
58512417862397;4.3075867;-0.7407074;9.34729;3
58512422806245;4.1950684;-0.69999695;9.280258;3
58512427750093;4.0705566;-0.67007446;9.608261;3
58512432693940;3.8993835;-0.6461334;10.020065;3
58512437607270;3.716217;-0.6066284;10.033234;3
58512442551118;3.6000977;-0.5707245;9.927887;3
58512447494966;3.5462341;-0.5539551;10.079926;3
58512452438813;3.5725708;-0.49290466;10.307373;3
58512457352143;3.6276398;-0.4378357;10.145767;3
58512462295991;3.7664948;-0.40670776;10.186462;3
58512467239839;3.9221191;-0.37438965;10.2343445;3
58512472183686;4.0310516;-0.30615234;10.088303;3
58512477097016;4.0585938;-0.26426697;9.994919;3
58512482040864;4.039444;-0.213974;9.82135;3
58512487015229;3.9652252;-0.19602966;9.749527;3
58512491959077;3.9317017;-0.10624695;9.670517;3
58512496872407;3.9317017;-0.009277344;9.516083;3
58512501816255;3.968811;0.038604736;9.40715;3
58512506760102;3.9867706;0.08409119;9.314972;3
58512511703950;4.003525;0.11880493;9.320953;3
58512516647798;3.9508514;0.14993286;9.226395;3
58512521591645;3.8945923;0.17268372;9.119843;3
58512526535493;3.9352875;0.18943787;9.007324;3
58512531479341;3.9592285;0.21577454;9.020493;3
58512536423188;4.008316;0.2026062;9.008514;3
58512541336518;4.0454254;0.20979309;9.01091;3
58512546280366;4.055008;0.1918335;9.121048;3
58512551254731;4.040634;0.19064331;9.201248;3
58512556168061;4.0657806;0.20979309;9.262299;3
58512561142427;4.1340027;0.20858765;9.362854;3
58512566086274;4.1519623;0.20500183;9.463409;3
58512570999604;4.2513275;0.1846466;9.60228;3
58512575912934;4.317169;0.13676453;9.7243805;3
58512580887300;4.377014;0.120010376;9.7638855;3
58512585831147;4.4332886;0.072128296;9.789032;3
58512590774995;4.5170746;0.06135559;9.829727;3
58512595688325;4.513489;0.030227661;9.82254;3
58512600662690;4.514694;-0.021255493;9.845291;3
