t;x;y;z;a
255799118389034;-0.28491;8.331821;5.133168;3
255799123612342;-0.2657564;8.327033;5.1355624;3
255799128948957;-0.24899697;8.319851;5.1547165;3
255799133953957;-0.22266077;8.298303;5.159505;3
255799138958803;-0.19632454;8.336611;5.1642933;3
255799143963726;-0.18195933;8.324639;5.2049947;3
255799148968649;-0.1364695;8.319851;5.209783;3
255799153942880;-0.10534488;8.331821;5.2121773;3
255799158947803;-0.11252748;8.322245;5.245696;3
255799164287495;-0.107739076;8.341399;5.267244;3
255799168957649;-0.12210429;8.360553;5.2863975;3
255799173962495;-0.1436521;8.355764;5.2863975;3
255799178967419;-0.107739076;8.355764;5.279215;3
255799183941649;-0.10055647;8.336611;5.269638;3
255799188946572;-0.059855044;8.327033;5.2528787;3
255799193951419;-0.04309563;8.312668;5.2241483;3
255799198956342;-0.047884032;8.3390045;5.1882353;3
255799204160419;-0.023942016;8.331821;5.133168;3
255799208965957;0.009576807;8.372523;5.1379566;3
255799213940419;0.007182605;8.3821;5.149928;3
255799218945342;0.01436521;8.372523;5.2026005;3
255799223950265;-0.031124622;8.350976;5.2600613;3
255799228955188;-0.06464344;8.324639;5.2768207;3
255799233960034;-0.090979666;8.341399;5.3103395;3
255799238964957;-0.12210429;8.372523;5.353435;3
255799244169342;-0.12449849;8.3821;5.3701944;3
255799248974573;-0.15083471;8.3868885;5.3725886;3
255799253948957;-0.1364695;8.408437;5.389348;3
255799258953880;-0.1340753;8.396465;5.389348;3
255799263958803;-0.093373865;8.37013;5.351041;3
255799268963726;-0.110133275;8.346188;5.3318872;3
255799273968650;-0.107739076;8.334216;5.327099;3
255799278942880;-0.1364695;8.3390045;5.2887917;3
255799284162803;-0.1388637;8.355764;5.2744265;3
255799288952727;-0.15562311;8.379706;5.2504845;3
255799293957650;-0.16998832;8.391677;5.245696;3
255799298962496;-0.19393034;8.3821;5.2744265;3
255799303967419;-0.24181437;8.329428;5.3318872;3
255799308941650;-0.24660277;8.312668;5.386954;3
255799313946573;-0.24420857;8.317456;5.391742;3
255799318951496;-0.21308395;8.336611;5.3941364;3
255799324218265;-0.19153613;8.334216;5.401319;3
255799328961265;-0.1604115;8.317456;5.425261;3
255799333966188;-0.16998832;8.317456;5.475539;3
255799338940419;-0.22026655;8.3390045;5.5042696;3
255799343945342;-0.260968;8.341399;5.494693;3
255799348950265;-0.2705448;8.336611;5.4779334;3
255799353955188;-0.2777274;8.303091;5.4683566;3
255799358960034;-0.22744916;8.293514;5.5138464;3
255799364109265;-0.18914193;8.286332;5.494693;3
255799368969881;-0.1340753;8.276755;5.4683566;3
255799373944111;-0.10055647;8.264784;5.451597;3
255799378949034;-0.10055647;8.274361;5.3965306;3
255799383953881;-0.110133275;8.271967;5.3845596;3
255799388958804;-0.19632454;8.288726;5.351041;3
255799393963727;-0.24660277;8.298303;5.29358;3
255799398968650;-0.25857377;8.300697;5.2121773;3
255799404184958;-0.2633622;8.281544;5.1690817;3
255799408978265;-0.25139117;8.250419;5.133168;3
255799413952727;-0.20111294;8.226477;5.0781016;3
255799418957573;-0.15083471;8.240842;5.0302176;3
255799423962496;-0.09816227;8.26239;4.9799395;3
255799428967419;-0.079008654;8.293514;4.9703627;3
255799433941650;-0.1340753;8.255207;4.999093;3
255799438946573;-0.17717093;8.255207;5.011064;3
255799444166573;-0.19393034;8.267179;5.0517654;3
255799448956342;-0.24899697;8.307879;5.073313;3
255799453961265;-0.20590134;8.307879;5.1355624;3
255799458966188;-0.14604631;8.317456;5.257667;3
255799463940419;-0.1364695;8.307879;5.363012;3
255799468945342;-0.16519992;8.303091;5.415684;3
255799473950189;-0.16519992;8.288726;5.475539;3
255799478955189;-0.15322891;8.283937;5.559336;3
255799484179419;-0.16998832;8.274361;5.571307;3
255799488964958;-0.23223756;8.269572;5.5737014;3
255799493939189;-0.25857377;8.288726;5.5641246;3
255799498944112;-0.2825158;8.300697;5.4922986;3
255799503949035;-0.30885202;8.300697;5.451597;3
255799508953881;-0.29448682;8.298303;5.398925;3
