t;x;y;z;a
128232618983827;-0.34481812;7.9561768;3.661972;3
128232623927675;0.14120483;8.599014;5.4049377;3
128232628871522;0.02748108;8.986877;6.706192;3
128232633815370;-0.7386627;8.9952545;7.3155212;3
128232638759218;-1.5921936;8.675629;7.8853455;3
128232643703065;-2.26857;8.278198;7.671051;3
128232648646913;-2.7857056;7.9118805;6.8821716;3
128232653590760;-2.9987946;7.668869;5.9017487;3
128232658534608;-2.7677612;7.6138;5.2385406;3
128232663478456;-2.6085358;7.4581757;4.903366;3
128232668422303;-2.3427887;7.272629;5.009903;3
128232673366151;-2.154831;7.3420563;4.5765533;3
128232678309999;-2.5510712;7.1684875;2.820404;3
128232683253846;-2.7641602;6.9901123;1.3587494;3
128232688197694;-2.11055;7.328888;1.7035065;3
128232693141542;-0.530365;8.294952;4.3562775;3
128232698085389;0.46800232;9.049133;6.436844;3
128232703029237;0.49195862;9.044342;6.6762695;3
128232707942567;0.5446167;8.952164;5.780838;3
128232712886415;0.76968384;9.023987;4.9297028;3
128232717830262;0.8007965;9.141296;4.6806946;3
128232722774110;0.7684784;9.120956;4.52507;3
128232727717958;0.6786957;8.959351;4.3000183;3
128232732661805;0.5541992;8.901886;4.283264;3
128232737605653;0.30400085;8.806122;4.4233246;3
128232742549501;-0.052734375;8.614578;4.7321777;3
128232747493348;-0.32208252;8.394318;5.052994;3
128232752437196;-0.5938263;8.34404;5.248123;3
128232757381044;-0.63212585;8.420654;5.3283234;3
128232762294374;-0.3711548;8.630142;5.3319244;3
128232767238221;-0.016815186;8.833649;5.3726196;3
128232772182069;0.42730713;8.991669;5.4420624;3
128232777125917;0.66433716;9.026382;5.232559;3
128232782069764;0.6595459;8.77858;5.050598;3
128232787013612;0.60687256;8.449387;5.298401;3
128232791957460;0.7397461;8.232697;5.7473145;3
128232796901307;0.9636078;8.181229;6.228546;3
128232801845155;1.1335907;8.093842;6.7313385;3
128232806789003;1.2784424;7.9286346;6.888153;3
128232811732850;1.4077301;7.881958;6.5852814;3
128232816676698;1.4843445;7.8915253;5.805969;3
128232821620546;1.9571991;8.175247;5.2253723;3
128232826564393;3.296753;8.836044;5.2996063;3
128232831508241;4.5249786;9.51001;5.6252136;3
128232836452089;4.4830933;9.914627;6.1663055;3
128232841365419;3.6654663;9.838013;6.603241;3
128232846309266;2.7927856;9.506424;6.757675;3
128232851253114;2.1750793;9.199966;6.8510437;3
128232856196962;1.9679718;9.021591;6.8510437;3
128232861140809;2.003891;8.922241;6.8271027;3
128232866084657;1.9871368;8.849213;6.833084;3
128232870997987;1.9595947;8.7378845;6.864212;3
128232875941835;1.9129181;8.697174;6.5769043;3
128232880885682;1.8039703;8.727112;6.037018;3
128232885829530;1.667511;8.76062;5.645569;3
128232890773378;1.6304016;8.771393;5.51149;3
128232895717225;1.4675903;8.844421;5.2780457;3
128232900661073;0.6391907;8.536774;5.104477;3
128232905574403;-0.5579071;8.014832;4.970398;3
128232910518251;-1.0271759;7.7263336;4.927307;3
128232915462098;-0.8511963;7.749069;5.052994;3
128232920405946;-1.8172607;8.322479;5.430084;3
128232925349794;-1.1492767;8.041168;5.4360657;3
128232930293641;0.6799011;8.013641;5.4444427;3
128232935237489;1.7716522;8.782166;5.487549;3
128232940181337;2.0014954;9.550705;5.0278625;3
128232945125184;1.4460449;9.833221;4.765686;3
128232950069032;0.9875488;9.773376;4.8854065;3
128232955012880;0.9947357;9.604584;4.9105377;3
128232959926210;1.1958466;9.451355;4.832733;3
128232964870057;1.4915314;9.410645;4.417343;3
128232969813905;1.8506622;9.555496;3.9229279;3
128232974757753;2.197815;9.770981;3.6392212;3
128232979701600;2.3259125;9.877518;3.1903076;3
128232984645448;2.0302277;9.755417;2.5929565;3
128232989589296;1.4197083;9.39389;2.3475494;3
128232994533143;0.9013672;9.008423;2.8694916;3
128232999476991;0.52427673;9.01561;3.3160095;3
128233004420839;-0.01322937;9.407059;3.1148834;3
128233009364686;-0.4274292;9.541138;2.8958282;3
128233014308534;-0.510025;9.398682;2.891037;3
128233019252382;-0.68000793;9.257416;3.0071564;3
128233024196229;-0.940979;9.09581;3.4979706;3
128233029140077;-1.0930023;8.848007;4.54303;3
128233034083925;-1.2127228;8.779785;5.4504395;3
128233038997255;-1.2450409;8.77739;5.3127747;3
128233043941102;-1.2103271;8.747452;4.6256256;3
128233048884950;-1.3587646;8.761826;4.2808685;3
128233053828798;-1.3144684;8.91864;4.1384125;3
128233058772645;-1.0343475;9.149689;3.6248627;3
128233063716493;-0.8116913;9.299316;3.409378;3
128233068660341;-0.79971313;9.3076935;3.2633362;3
128233073573671;-0.83444214;9.27179;3.0765839;3
128233078517518;-0.9768982;9.294525;2.8790588;3
128233083461366;-1.0235748;9.274185;2.6803436;3
128233088405214;-0.9493561;9.142502;2.6408386;3
128233093349061;-0.8799286;8.977295;2.7114716;3
128233098292909;-0.91464233;8.782166;2.7354126;3
128233103206239;-1.1672363;8.603806;2.8455505;3
128233108150087;-1.4617157;8.475708;3.0119476;3
128233113093934;-1.5012207;8.3272705;3.2250214;3
128233118037782;-1.3120728;8.16687;3.5482483;3
128233122981630;-1.0379486;7.890335;3.926529;3
128233127925477;-0.8523865;7.63295;4.0438385;3
128233132869325;-0.67163086;7.507263;3.903778;3
128233137813173;-0.56269836;7.383957;3.8139954;3
128233142757020;-0.5674896;7.253479;3.6679535;3
128233147670350;-0.5507202;7.134964;3.361496;3
128233152614198;-0.46214294;7.057144;2.9760284;3
128233157558046;-0.47052002;6.8751984;2.8299866;3
128233162501893;-0.55192566;6.6621094;2.7713165;3
128233167445741;-0.63212585;6.4813385;2.5821838;3
128233172389589;-0.7243042;6.4023438;2.2960815;3
128233177333436;-0.7709961;6.364029;2.1009521;3
128233182277284;-0.7135315;6.265869;1.986023;3
128233187221132;-0.48129272;6.068344;1.9537048;3
128233192164979;-0.2718048;5.8002014;1.8208313;3
128233197108827;-0.17362976;5.700836;1.4485321;3
128233202052675;-0.15927124;5.5751343;1.0750275;3
128233206996522;-0.083847046;5.208832;0.6859741;3
128233211940370;0.028671265;5.052002;0.6656189;3
128233216884218;0.0023345947;5.0388336;1.124115;3
128233221828065;0.14360046;5.1501617;1.381485;3
128233226771913;0.43928528;5.1405945;1.4389496;3
128233231715760;0.72299194;5.056793;1.6532288;3
128233236659608;0.9348755;4.9981384;1.4928131;3
128233241572938;0.98275757;4.961029;0.91223145;3
128233246516786;1.047409;5.0017242;0.62971497;3
128233251460634;1.0246582;5.1453857;0.64527893;3
128233256404481;0.81996155;5.1489716;0.42381287;3
128233261348329;0.7816467;5.0891113;0.14608765;3
128233266292177;0.91093445;5.090317;0.32325745;3
128233271236024;0.95762634;5.0891113;0.7949066;3
128233276179872;0.8738251;5.017288;0.70991516;3
