t;x;y;z;a
1938903983823488;-0.80822754;0.42614746;9.603256;3
1938903988767336;-0.83576965;0.49797058;9.694244;3
1938903993680666;-0.81900024;0.4907837;9.71579;3
1938903998624513;-0.77471924;0.45248413;9.693039;3
1938904003568361;-0.8130188;0.44889832;9.611633;3
1938904008512209;-0.8345642;0.5075531;9.550583;3
1938904013456056;-0.79985046;0.4907837;9.546997;3
1938904018399904;-0.8166199;0.45846558;9.628403;3
1938904023343752;-0.8561096;0.480011;9.458405;3
1938904028287599;-0.9219513;0.475235;9.36145;3
1938904033231447;-0.9363251;0.46565247;9.5924835;3
1938904038175295;-0.9530792;0.4141693;9.671494;3
1938904043119142;-0.932724;0.4141693;9.470383;3
1938904048032472;-0.9399109;0.41656494;9.610443;3
1938904052976320;-0.95906067;0.3890381;9.937256;3
1938904057920168;-0.9291382;0.3603058;10.022247;3
1938904062864015;-0.8824463;0.40460205;9.762466;3
1938904067807863;-0.72683716;0.4429016;9.846268;3
1938904072751711;-0.65141296;0.42495728;10.143158;3
1938904077695558;-0.6897125;0.4321289;10.067734;3
1938904082608888;-0.71965027;0.46325684;9.706207;3
1938904087552736;-0.7232361;0.44410706;9.786423;3
1938904092496584;-0.76394653;0.42614746;9.982742;3
1938904097440431;-0.8166199;0.4141693;9.810364;3
1938904102384279;-0.8812561;0.44050598;9.47995;3
1938904107328127;-0.9291382;0.40818787;9.628403;3
1938904112271974;-0.89442444;0.45367432;9.880981;3
1938904117215822;-0.8621063;0.49317932;9.653534;3
1938904122159670;-0.90519714;0.48480225;9.537415;3
1938904127073000;-0.9243469;0.4608612;9.626007;3
1938904132016847;-0.9889984;0.46444702;9.628403;3
1938904136960695;-1.1075134;0.4572754;9.584106;3
1938904141904543;-1.1506042;0.44050598;9.611633;3
1938904146848390;-1.1565857;0.44171143;9.621216;3
1938904151792238;-1.0739899;0.44171143;9.581711;3
1938904156736086;-0.98062134;0.50994873;9.652344;3
1938904161679933;-0.91955566;0.49438477;9.665512;3
1938904166623781;-0.8668976;0.48240662;9.742126;3
1938904171537111;-0.8309784;0.47402954;9.743317;3
1938904176480959;-0.8309784;0.49317932;9.830704;3
1938904181424806;-0.78549194;0.503952;9.828308;3
1938904186368654;-0.7842865;0.50276184;9.818741;3
1938904191312502;-0.82858276;0.475235;9.798386;3
1938904196256349;-0.8812561;0.46444702;9.748108;3
1938904201200197;-0.87527466;0.45967102;9.769653;3
